date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,windspeed_10m_max,windgusts_10m_max,precipitation_sum,shortwave_radiation_sum,cloudcover_mean,humidity_2m_mean,weathercode,WeatherSimple
2017-06-27,20.2,24.5,22.0,23.9,52.6,3.8,9.94,,,53,1
2017-06-28,19.6,25.8,22.3,30.2,61.6,1.3,11.03,,,53,1
2017-06-29,20.7,27.7,23.6,27.0,50.8,1.8,13.94,,,61,2
2017-06-30,20.1,27.3,23.5,26.6,49.7,0.5,16.26,,,51,1
2017-07-01,20.0,27.8,23.7,26.6,49.7,0.6,15.39,,,51,1
2017-07-02,20.5,27.4,23.9,23.8,44.6,0.1,14.13,,,51,1
2017-07-03,20.6,28.0,23.6,21.8,48.2,1.0,16.92,,,51,1
2017-07-04,20.1,28.8,23.8,28.2,52.6,0.0,15.34,,,3,0
2017-07-05,19.7,28.0,23.7,24.8,54.7,0.7,16.77,,,51,1
2017-07-06,19.8,27.0,23.2,22.3,51.8,1.8,16.03,,,51,1
2017-07-07,20.1,26.9,23.0,18.7,39.2,3.1,11.3,,,61,2
2017-07-08,19.8,25.7,22.8,18.6,40.7,1.6,13.55,,,53,1
2017-07-09,20.2,27.2,23.4,17.6,35.6,1.9,13.74,,,61,2
2017-07-10,19.2,28.6,23.9,17.4,34.6,0.5,18.32,,,51,1
2017-07-11,19.6,28.3,23.5,20.6,43.2,7.7,15.99,,,63,2
2017-07-12,20.5,29.6,23.8,23.7,51.1,1.1,13.5,,,51,1
2017-07-13,19.7,26.3,22.3,20.6,47.5,2.1,8.27,,,53,1
2017-07-14,19.4,28.3,22.8,27.7,52.9,0.8,13.42,,,51,1
2017-07-15,19.9,25.8,21.9,24.2,49.3,14.5,10.14,,,63,2
2017-07-16,18.8,27.6,22.7,28.2,54.7,1.6,16.56,,,53,1
2017-07-17,20.3,26.9,23.2,30.3,55.8,0.5,11.93,,,51,1
2017-07-18,20.8,24.8,22.6,29.9,60.5,4.8,8.98,,,63,2
2017-07-19,20.5,26.4,23.2,33.5,70.6,3.8,14.78,,,61,2
2017-07-20,20.6,28.0,23.6,32.2,59.4,0.4,14.26,,,51,1
2017-07-21,20.1,28.6,23.6,30.2,55.8,1.7,16.24,,,53,1
2017-07-22,20.2,28.4,24.0,25.3,50.4,1.5,17.23,,,53,1
2017-07-23,19.3,28.3,23.8,24.2,46.8,0.7,17.55,,,51,1
2017-07-24,19.5,28.3,24.0,26.3,49.3,0.1,16.56,,,51,1
2017-07-25,19.8,29.0,24.3,25.1,47.5,0.3,17.47,,,51,1
2017-07-26,19.7,29.0,24.2,24.3,47.2,0.6,19.31,,,51,1
2017-07-27,19.5,28.5,23.9,22.8,43.9,0.2,16.65,,,51,1
2017-07-28,20.2,30.0,24.3,23.2,43.6,2.5,20.8,,,53,1
2017-07-29,20.4,29.8,24.8,20.5,39.2,2.4,20.37,,,61,2
2017-07-30,20.4,30.2,24.6,19.2,36.0,4.1,21.7,,,61,2
2017-07-31,20.6,29.4,24.3,17.3,34.6,3.4,18.65,,,61,2
2017-08-01,21.0,30.4,25.4,17.1,33.5,0.0,21.0,,,3,0
2017-08-02,20.6,31.0,25.3,22.9,42.8,0.1,23.67,,,51,1
2017-08-03,20.1,28.1,23.6,24.1,46.4,2.9,16.18,,,55,1
2017-08-04,20.7,26.8,23.3,24.7,55.4,3.8,12.21,,,61,2
2017-08-05,20.8,27.5,23.8,22.3,46.4,1.0,14.41,,,51,1
2017-08-06,20.7,27.1,23.7,21.4,43.6,1.9,15.73,,,51,1
2017-08-07,20.2,29.3,23.9,18.0,36.4,3.6,18.74,,,53,1
2017-08-08,20.4,29.3,24.6,18.2,35.6,3.2,17.74,,,61,2
2017-08-09,20.3,29.2,23.8,14.0,29.9,9.9,17.88,,,63,2
2017-08-10,20.3,26.9,23.3,13.8,28.1,3.9,12.87,,,61,2
2017-08-11,20.7,26.6,23.2,12.1,24.1,2.3,12.53,,,53,1
2017-08-12,20.4,27.9,23.4,18.4,34.6,0.7,17.57,,,51,1
2017-08-13,20.4,26.1,22.7,15.1,30.2,2.9,11.29,,,53,1
2017-08-14,19.9,28.5,23.9,11.0,26.6,0.8,19.93,,,53,1
2017-08-15,19.5,26.9,22.4,10.2,25.9,13.2,14.1,,,63,2
2017-08-16,20.1,28.1,22.9,14.2,33.5,12.4,19.3,,,63,2
2017-08-17,19.7,26.4,22.5,18.2,34.2,5.1,13.58,,,61,2
2017-08-18,20.1,24.2,21.7,19.4,40.3,12.0,10.02,,,63,2
2017-08-19,19.8,25.5,21.8,25.1,55.4,2.6,12.0,,,53,1
2017-08-20,19.9,24.2,21.7,25.1,52.2,4.0,11.37,,,61,2
2017-08-21,19.8,25.4,22.1,19.1,44.3,14.2,11.6,,,63,2
2017-08-22,20.6,25.2,22.6,23.1,42.1,5.1,12.29,,,63,2
2017-08-23,20.0,26.3,22.6,17.9,33.8,15.3,13.84,,,63,2
2017-08-24,20.0,25.6,22.3,17.6,33.8,6.2,11.79,,,61,2
2017-08-25,20.1,26.2,22.0,21.3,46.8,12.3,12.41,,,63,2
2017-08-26,19.8,26.1,22.5,22.4,50.0,3.9,15.99,,,61,2
2017-08-27,20.3,23.9,21.8,23.8,49.7,15.6,9.62,,,65,2
2017-08-28,20.3,23.3,21.2,26.2,46.4,3.2,5.63,,,53,1
2017-08-29,19.9,23.1,21.1,24.8,54.0,6.7,8.27,,,55,1
2017-08-30,19.7,27.5,23.2,20.5,40.0,3.0,17.53,,,53,1
2017-08-31,19.6,27.5,23.5,14.8,29.9,0.2,17.55,,,51,1
2017-09-01,20.3,28.0,23.6,14.0,29.2,1.7,17.96,,,53,1
2017-09-02,20.5,27.8,23.4,10.6,24.8,12.2,19.62,,,63,2
2017-09-03,19.8,27.3,22.7,9.0,22.7,12.8,18.22,,,63,2
2017-09-04,19.6,27.6,23.7,12.1,28.1,4.9,19.59,,,61,2
2017-09-05,20.0,27.6,23.3,13.1,27.7,8.9,20.24,,,63,2
2017-09-06,19.8,27.4,22.8,10.7,21.2,20.7,16.64,,,63,2
2017-09-07,19.7,27.1,22.5,9.4,25.6,26.4,15.42,,,63,2
2017-09-08,19.4,27.7,23.1,12.4,26.3,33.6,19.21,,,63,2
2017-09-09,19.5,27.4,22.5,14.9,30.2,25.0,15.44,,,65,2
2017-09-10,19.6,27.1,23.2,15.3,31.7,2.1,19.1,,,51,1
2017-09-11,21.0,27.7,23.9,18.0,36.0,0.5,19.41,,,51,1
2017-09-12,21.2,28.0,24.0,15.2,29.9,1.7,19.85,,,55,1
2017-09-13,21.1,29.2,24.5,15.7,31.0,0.3,23.13,,,51,1
2017-09-14,20.8,28.7,23.8,17.1,33.1,1.9,21.47,,,53,1
2017-09-15,19.8,26.7,23.0,16.6,31.0,1.0,15.06,,,51,1
2017-09-16,20.0,25.0,22.2,23.2,45.0,3.4,13.39,,,55,1
2017-09-17,19.8,25.8,21.6,25.6,55.4,9.1,14.68,,,63,2
2017-09-18,19.4,24.4,21.6,32.6,58.0,1.3,11.1,,,51,1
2017-09-19,19.6,26.7,22.6,30.6,58.0,1.3,18.54,,,51,1
2017-09-20,18.8,27.4,22.4,29.0,54.0,0.1,20.99,,,51,1
2017-09-21,18.0,24.7,21.6,19.8,38.2,0.7,12.73,,,51,1
2017-09-22,19.0,27.1,22.7,16.8,33.1,0.0,17.44,,,3,0
2017-09-23,19.0,27.0,23.4,10.6,21.2,0.6,19.96,,,51,1
2017-09-24,20.2,27.1,22.8,9.8,25.9,19.2,15.51,,,63,2
2017-09-25,19.3,25.8,21.7,15.3,32.0,10.6,10.88,,,63,2
2017-09-26,19.9,25.5,22.0,11.2,27.4,12.4,13.13,,,63,2
2017-09-27,19.2,26.4,21.8,10.0,28.8,17.0,13.54,,,63,2
2017-09-28,19.6,25.3,21.5,14.4,31.0,10.8,12.95,,,63,2
2017-09-29,20.0,25.8,21.9,16.4,32.0,1.6,12.17,,,53,1
2017-09-30,19.7,25.8,22.3,11.6,24.5,3.2,10.49,,,55,1
2017-10-01,19.5,26.5,22.1,13.0,30.2,9.7,14.95,,,63,2
2017-10-02,19.7,25.9,22.4,14.8,31.7,1.2,12.89,,,51,1
2017-10-03,19.8,26.8,23.1,13.4,25.9,0.7,15.93,,,51,1
2017-10-04,20.0,26.2,22.6,10.5,24.5,5.9,12.77,,,63,2
2017-10-05,19.7,27.1,22.2,12.1,26.3,7.5,15.16,,,63,2
2017-10-06,19.7,25.9,22.1,9.1,25.2,6.9,14.26,,,61,2
2017-10-07,19.0,26.8,22.8,9.2,23.0,7.9,18.42,,,61,2
2017-10-08,20.4,27.3,23.4,10.7,24.1,3.4,19.4,,,53,1
2017-10-09,19.7,26.7,22.8,9.2,23.0,7.9,16.73,,,61,2
2017-10-10,20.2,27.2,23.2,9.4,21.6,7.7,18.28,,,61,2
2017-10-11,19.7,27.2,22.6,9.7,27.0,21.2,18.17,,,63,2
2017-10-12,19.9,27.4,22.6,9.6,23.0,29.7,16.73,,,65,2
2017-10-13,19.2,27.3,22.6,10.2,23.4,8.9,15.32,,,63,2
2017-10-14,20.3,25.2,22.0,18.2,33.5,2.8,9.82,,,53,1
2017-10-15,20.4,24.9,21.7,18.5,36.0,8.6,9.22,,,61,2
2017-10-16,19.3,26.0,21.7,17.4,34.2,2.7,12.81,,,53,1
2017-10-17,19.4,25.4,22.1,12.2,28.8,0.2,10.8,,,51,1
2017-10-18,18.3,26.4,22.0,13.4,27.7,0.5,15.21,,,51,1
2017-10-19,16.8,28.0,22.1,14.1,27.7,0.0,20.65,,,3,0
2017-10-20,16.9,26.6,22.1,10.4,21.6,0.0,19.73,,,3,0
2017-10-21,18.7,26.5,22.9,9.7,22.7,0.7,19.6,,,51,1
2017-10-22,18.4,27.7,22.8,10.0,22.3,0.0,19.79,,,3,0
2017-10-23,16.7,27.3,21.9,10.8,19.4,0.0,23.06,,,3,0
2017-10-24,15.9,28.1,22.4,9.1,22.3,0.0,21.07,,,3,0
2017-10-25,19.1,27.5,23.0,14.1,29.9,0.7,18.75,,,51,1
2017-10-26,20.0,27.1,22.9,15.3,31.0,0.7,18.19,,,51,1
2017-10-27,18.9,27.0,22.1,16.1,31.0,1.4,18.06,,,53,1
2017-10-28,18.6,27.2,22.3,18.8,38.2,0.0,21.18,,,3,0
2017-10-29,18.2,26.9,22.3,19.5,38.9,0.0,18.62,,,3,0
2017-10-30,17.9,26.0,21.2,23.7,45.4,1.4,15.6,,,51,1
2017-10-31,18.6,24.7,21.1,25.4,48.2,0.4,13.74,,,51,1
2017-11-01,18.6,23.8,20.6,21.4,40.7,2.5,9.25,,,53,1
2017-11-02,17.4,26.7,21.3,18.1,36.7,0.1,18.04,,,51,1
2017-11-03,18.6,25.4,21.3,22.4,42.8,0.0,12.97,,,3,0
2017-11-04,17.7,23.3,20.1,20.8,40.0,1.8,7.58,,,53,1
2017-11-05,18.9,26.0,21.2,22.6,41.0,3.7,13.06,,,53,1
2017-11-06,19.1,23.4,20.7,20.2,37.8,28.3,8.29,,,65,2
2017-11-07,17.9,25.3,20.8,19.4,37.1,1.8,14.72,,,55,1
2017-11-08,18.0,26.1,21.5,20.8,39.2,0.0,17.94,,,3,0
2017-11-09,17.2,26.0,20.8,16.6,34.6,0.0,21.74,,,3,0
2017-11-10,15.4,26.3,20.8,14.8,30.6,0.0,20.8,,,3,0
2017-11-11,17.0,26.1,21.0,17.7,36.0,0.0,16.89,,,3,0
2017-11-12,16.1,26.6,21.2,13.1,28.4,0.0,18.9,,,3,0
2017-11-13,18.4,26.2,21.9,15.0,31.3,0.6,16.25,,,51,1
2017-11-14,17.3,25.1,21.4,12.7,27.0,0.5,12.12,,,51,1
2017-11-15,19.0,25.5,22.1,11.3,25.6,3.3,13.28,,,61,2
2017-11-16,18.8,25.9,22.4,14.7,31.0,1.3,16.55,,,51,1
2017-11-17,20.2,26.4,22.7,12.2,21.2,0.8,14.42,,,51,1
2017-11-18,19.4,26.8,22.5,14.1,29.5,0.7,15.85,,,51,1
2017-11-19,19.7,26.6,22.8,13.0,27.7,0.4,15.99,,,51,1
2017-11-20,19.3,27.4,22.9,13.4,25.6,0.1,16.66,,,51,1
2017-11-21,19.5,26.8,22.6,16.9,34.6,0.3,16.66,,,51,1
2017-11-22,18.6,27.4,22.3,19.3,38.5,0.0,16.95,,,3,0
2017-11-23,17.0,27.7,21.9,13.5,29.9,0.0,20.45,,,3,0
2017-11-24,17.8,28.5,22.7,15.9,32.0,0.0,17.97,,,3,0
2017-11-25,18.3,27.3,22.4,18.3,36.7,0.0,17.98,,,3,0
2017-11-26,16.8,25.4,21.1,18.0,35.6,0.7,14.13,,,51,1
2017-11-27,19.0,26.5,22.4,21.4,41.0,0.5,14.08,,,51,1
2017-11-28,17.5,27.9,22.0,15.8,33.8,0.0,19.83,,,3,0
2017-11-29,16.6,27.5,21.8,20.3,40.7,0.0,19.14,,,3,0
2017-11-30,19.7,24.0,21.3,28.9,51.8,1.3,8.6,,,51,1
2017-12-01,18.8,24.5,20.4,33.6,61.9,4.7,8.66,,,53,1
2017-12-02,17.8,22.6,19.4,27.4,50.8,5.1,7.68,,,61,2
2017-12-03,17.4,24.2,20.5,18.0,33.8,0.5,10.1,,,51,1
2017-12-04,18.2,24.8,21.0,13.1,26.3,0.3,11.26,,,51,1
2017-12-05,18.1,25.3,21.2,14.7,26.3,0.0,12.96,,,3,0
2017-12-06,17.6,25.7,21.5,13.0,21.6,0.1,11.76,,,51,1
2017-12-07,18.4,27.6,22.1,12.7,25.2,0.1,15.81,,,51,1
2017-12-08,15.0,27.7,20.8,14.3,30.6,0.0,21.15,,,3,0
2017-12-09,15.4,27.3,21.3,10.2,25.6,0.0,20.19,,,3,0
2017-12-10,17.0,27.3,21.6,17.4,35.3,0.0,19.4,,,3,0
2017-12-11,16.1,28.9,22.2,11.5,21.2,0.0,19.15,,,3,0
2017-12-12,16.6,26.8,22.0,11.5,20.5,0.0,14.58,,,3,0
2017-12-13,17.9,26.8,22.5,10.4,22.3,1.2,15.96,,,53,1
2017-12-14,18.1,28.3,22.3,18.0,31.3,0.0,16.74,,,3,0
2017-12-15,16.7,27.2,21.5,18.4,38.5,0.0,19.71,,,1,0
2017-12-16,16.7,27.6,20.8,23.5,46.1,0.0,19.82,,,2,0
2017-12-17,15.2,25.9,19.8,23.4,46.4,0.0,20.02,,,3,0
2017-12-18,14.8,25.6,19.6,18.5,39.2,0.0,19.96,,,3,0
2017-12-19,14.7,25.5,19.8,22.3,44.6,0.0,20.24,,,3,0
2017-12-20,16.2,27.3,20.9,17.0,35.3,0.0,20.2,,,2,0
2017-12-21,14.1,27.4,19.9,21.7,42.1,0.0,18.33,,,3,0
2017-12-22,16.4,26.5,20.6,19.4,36.0,0.0,20.51,,,3,0
2017-12-23,15.4,26.3,20.1,18.7,40.0,0.0,19.31,,,2,0
2017-12-24,14.5,26.4,19.7,16.1,33.8,0.0,20.82,,,3,0
2017-12-25,14.6,27.6,20.0,17.7,37.8,0.0,19.9,,,3,0
2017-12-26,15.2,27.5,20.8,19.0,38.5,0.0,20.91,,,3,0
2017-12-27,14.5,26.9,20.0,16.6,35.3,0.0,20.98,,,3,0
2017-12-28,14.9,25.6,19.1,17.8,37.8,0.0,21.47,,,3,0
2017-12-29,12.5,24.8,18.4,16.3,34.6,0.0,20.94,,,3,0
2017-12-30,15.7,26.0,20.4,15.6,28.8,0.0,20.33,,,3,0
2017-12-31,15.5,26.4,20.5,16.0,27.7,0.0,20.19,,,3,0
2018-01-01,14.5,27.2,21.3,12.2,19.8,0.0,20.22,,,3,0
2018-01-02,16.5,27.7,22.0,17.7,31.0,0.0,19.07,,,3,0
2018-01-03,17.3,26.3,21.9,16.0,28.8,0.0,15.07,,,3,0
2018-01-04,16.8,27.2,21.5,15.6,29.2,0.0,19.68,,,3,0
2018-01-05,14.5,26.4,19.9,14.4,28.4,0.0,20.97,,,1,0
2018-01-06,13.5,25.7,19.6,15.4,27.0,0.0,20.92,,,2,0
2018-01-07,13.7,25.9,19.9,13.7,23.4,0.0,20.4,,,3,0
2018-01-08,13.7,26.0,19.4,18.4,36.0,0.0,20.96,,,3,0
2018-01-09,14.9,26.5,20.3,17.4,35.3,0.0,17.38,,,3,0
2018-01-10,17.8,26.2,20.8,22.0,41.4,0.1,11.35,,,51,1
2018-01-11,17.2,28.4,22.2,18.2,37.4,0.1,15.89,,,51,1
2018-01-12,18.2,28.2,22.5,14.6,32.0,0.0,15.9,,,3,0
2018-01-13,17.1,29.5,22.4,15.5,32.4,0.0,21.41,,,3,0
2018-01-14,15.3,29.1,21.5,17.7,37.1,0.0,21.38,,,3,0
2018-01-15,15.6,29.1,21.9,16.0,34.6,0.0,21.36,,,2,0
2018-01-16,16.1,28.6,21.9,15.5,31.3,0.0,17.85,,,3,0
2018-01-17,15.9,27.6,21.1,15.0,28.8,0.0,20.62,,,3,0
2018-01-18,14.7,27.4,20.3,19.9,40.7,0.0,21.94,,,3,0
2018-01-19,13.3,27.1,19.6,15.2,32.8,0.0,22.18,,,3,0
2018-01-20,13.2,26.7,19.4,15.9,27.7,0.0,22.02,,,3,0
2018-01-21,12.9,26.9,19.4,16.1,28.8,0.0,22.03,,,3,0
2018-01-22,13.2,26.9,19.6,17.1,29.5,0.0,21.73,,,3,0
2018-01-23,15.6,27.8,21.1,16.9,29.2,0.0,20.46,,,3,0
2018-01-24,15.8,28.4,22.0,11.8,25.6,0.0,19.94,,,3,0
2018-01-25,15.9,27.7,21.7,13.6,24.1,0.0,21.27,,,3,0
2018-01-26,15.7,27.4,21.1,15.2,27.0,0.0,22.28,,,3,0
2018-01-27,15.4,27.4,21.0,15.9,28.1,0.0,21.84,,,3,0
2018-01-28,14.6,27.4,20.8,18.7,32.0,0.0,21.98,,,3,0
2018-01-29,15.3,27.8,21.1,19.1,38.2,0.0,22.33,,,3,0
2018-01-30,14.9,27.7,20.7,19.5,38.9,0.0,22.83,,,3,0
2018-01-31,13.9,27.8,20.3,14.1,32.4,0.0,23.2,,,0,0
2018-02-01,14.0,28.5,20.6,18.8,38.5,0.0,23.73,,,0,0
2018-02-02,14.6,28.5,20.9,16.7,35.3,0.0,23.49,,,0,0
2018-02-03,14.5,27.1,20.1,17.0,35.6,0.0,23.86,,,0,0
2018-02-04,12.9,27.4,19.7,14.8,31.7,0.0,23.91,,,3,0
2018-02-05,12.0,28.1,20.0,14.9,31.3,0.0,23.88,,,2,0
2018-02-06,15.7,29.4,22.3,15.5,28.8,0.0,21.82,,,2,0
2018-02-07,19.1,28.7,22.6,14.0,26.3,1.2,16.92,,,51,1
2018-02-08,18.8,28.1,22.5,11.3,27.0,1.1,16.46,,,53,1
2018-02-09,18.5,29.0,23.0,10.5,22.3,5.2,17.45,,,63,2
2018-02-10,18.3,27.2,22.8,17.6,30.2,3.0,16.38,,,61,2
2018-02-11,17.5,28.4,22.7,18.3,38.2,0.0,21.91,,,3,0
2018-02-12,17.4,27.9,22.1,18.0,30.6,0.0,21.65,,,3,0
2018-02-13,16.7,28.6,22.1,18.8,31.7,0.0,22.38,,,3,0
2018-02-14,17.2,28.4,22.1,18.1,34.6,0.0,23.21,,,3,0
2018-02-15,16.9,28.5,22.2,17.1,37.1,0.0,22.49,,,3,0
2018-02-16,16.2,29.3,22.0,16.1,34.6,0.0,23.85,,,3,0
2018-02-17,15.2,29.5,22.1,13.8,27.4,0.0,24.05,,,2,0
2018-02-18,16.4,30.1,22.4,15.4,28.4,0.0,24.61,,,2,0
2018-02-19,15.3,30.0,22.3,17.7,32.8,0.0,25.11,,,0,0
2018-02-20,15.8,30.2,22.6,20.9,36.4,0.0,24.57,,,3,0
2018-02-21,17.0,30.0,22.9,18.4,38.9,0.0,24.97,,,3,0
2018-02-22,17.0,30.3,23.1,21.6,38.2,0.0,25.01,,,3,0
2018-02-23,17.0,29.6,22.8,20.2,40.7,0.0,25.14,,,0,0
2018-02-24,14.1,29.3,21.5,16.5,31.7,0.0,25.15,,,1,0
2018-02-25,16.6,30.1,22.8,16.8,33.1,0.0,25.34,,,3,0
2018-02-26,16.0,30.5,23.0,18.2,31.0,0.0,25.79,,,0,0
2018-02-27,17.2,31.0,23.8,18.9,36.4,0.0,25.47,,,2,0
2018-02-28,15.3,31.4,23.5,18.5,38.2,0.0,25.57,,,1,0
2018-03-01,16.4,31.1,23.6,17.7,37.8,0.0,25.65,,,1,0
2018-03-02,17.3,31.5,24.1,18.0,38.5,0.0,25.78,,,1,0
2018-03-03,17.8,32.2,24.6,15.6,32.8,0.0,25.89,,,3,0
2018-03-04,16.1,32.5,24.4,18.3,34.2,0.0,25.84,,,3,0
2018-03-05,17.0,32.6,24.6,17.4,29.5,0.0,26.07,,,0,0
2018-03-06,16.2,32.6,24.3,19.4,33.1,0.0,26.43,,,2,0
2018-03-07,14.6,31.8,23.7,19.8,36.0,0.0,26.54,,,3,0
2018-03-08,16.4,31.9,24.1,19.1,40.0,0.0,25.72,,,3,0
2018-03-09,17.0,32.1,24.5,18.5,38.9,0.0,25.64,,,3,0
2018-03-10,17.2,31.9,24.6,22.2,45.0,0.0,24.32,,,3,0
2018-03-11,18.3,32.6,25.0,22.0,45.4,0.0,25.87,,,3,0
2018-03-12,17.6,31.7,24.5,24.0,48.2,0.0,25.35,,,3,0
2018-03-13,18.7,31.3,24.1,24.8,48.2,0.0,17.78,,,3,0
2018-03-14,21.1,30.7,25.4,20.5,41.8,0.0,20.78,,,3,0
2018-03-15,20.7,31.7,24.5,18.8,38.2,4.3,19.52,,,61,2
2018-03-16,20.8,30.3,23.7,9.8,29.2,15.3,17.43,,,63,2
2018-03-17,19.4,27.9,22.3,16.9,34.2,14.8,18.31,,,63,2
2018-03-18,19.3,26.8,23.0,14.3,28.1,6.5,14.79,,,63,2
2018-03-19,18.8,30.5,24.0,16.6,34.6,0.0,24.92,,,3,0
2018-03-20,17.5,31.6,24.4,13.4,25.9,0.0,25.85,,,3,0
2018-03-21,18.9,30.9,25.0,11.0,23.8,0.0,22.59,,,3,0
2018-03-22,19.7,31.0,25.7,15.9,34.9,0.0,20.91,,,3,0
2018-03-23,20.3,31.8,26.1,14.1,32.4,0.0,21.97,,,3,0
2018-03-24,22.0,32.1,26.6,15.1,29.9,0.2,18.71,,,51,1
2018-03-25,20.9,33.5,26.8,19.9,41.0,0.0,25.97,,,3,0
2018-03-26,19.2,34.0,26.3,17.7,36.7,0.0,26.28,,,3,0
2018-03-27,19.5,33.9,26.4,12.7,30.6,0.0,25.36,,,3,0
2018-03-28,21.0,32.9,26.7,13.2,28.8,0.0,22.85,,,3,0
2018-03-29,21.1,33.0,26.8,11.9,22.7,0.1,21.47,,,51,1
2018-03-30,21.7,31.1,26.1,13.8,27.0,6.0,18.86,,,63,2
2018-03-31,20.8,30.2,24.7,11.7,28.1,8.6,19.65,,,63,2
2018-04-01,20.7,31.0,25.8,13.0,27.7,0.3,20.65,,,51,1
2018-04-02,20.9,31.6,25.4,16.1,38.5,2.5,21.98,,,61,2
2018-04-03,20.7,31.2,25.4,13.0,28.1,0.3,20.4,,,51,1
2018-04-04,19.9,31.5,25.4,13.2,31.7,0.0,20.93,,,2,0
2018-04-05,19.5,31.9,25.6,13.9,32.0,0.0,22.57,,,3,0
2018-04-06,19.8,32.5,25.8,16.4,35.3,0.0,22.25,,,3,0
2018-04-07,20.2,32.6,26.1,18.0,34.9,0.0,23.49,,,2,0
2018-04-08,19.2,32.6,25.5,19.4,35.3,0.0,26.14,,,3,0
2018-04-09,20.0,31.7,25.4,19.4,36.0,0.0,22.96,,,3,0
2018-04-10,19.3,32.3,25.5,18.4,38.5,0.0,25.8,,,2,0
2018-04-11,20.8,32.3,26.1,16.8,31.7,0.0,25.27,,,3,0
2018-04-12,21.1,32.5,26.5,17.4,29.9,0.2,22.06,,,51,1
2018-04-13,20.9,31.9,26.3,17.8,32.8,0.0,21.23,,,3,0
2018-04-14,21.7,33.7,27.3,15.8,30.6,0.1,23.9,,,51,1
2018-04-15,22.2,33.1,27.2,19.1,38.9,0.0,22.49,,,3,0
2018-04-16,22.4,32.8,26.9,15.4,26.6,6.4,20.63,,,63,2
2018-04-17,21.9,33.7,27.4,15.7,32.8,0.0,23.7,,,3,0
2018-04-18,21.9,33.9,27.9,15.1,32.4,0.7,22.2,,,53,1
2018-04-19,22.7,34.6,27.9,16.5,33.8,0.4,22.47,,,51,1
2018-04-20,22.9,33.5,26.4,14.3,39.2,3.5,19.17,,,61,2
2018-04-21,23.4,33.7,28.0,16.6,35.3,0.6,21.69,,,51,1
2018-04-22,22.4,31.9,26.5,13.2,37.8,2.5,20.94,,,61,2
2018-04-23,21.2,33.7,27.3,12.3,27.7,0.0,20.12,,,3,0
2018-04-24,22.7,33.3,26.7,12.2,27.4,4.9,21.75,,,63,2
2018-04-25,21.2,33.1,26.0,19.2,38.2,2.1,22.62,,,61,2
2018-04-26,22.6,32.6,27.3,15.9,32.8,2.8,20.06,,,63,2
2018-04-27,21.7,33.9,27.5,19.1,33.1,0.0,23.4,,,3,0
2018-04-28,20.8,33.5,26.9,17.6,34.6,0.0,24.83,,,3,0
2018-04-29,20.7,33.0,27.3,9.9,23.8,0.0,22.26,,,3,0
2018-04-30,22.3,33.8,27.2,12.7,26.3,2.1,21.48,,,61,2
2018-05-01,23.0,33.3,27.5,14.2,25.9,0.0,20.54,,,2,0
2018-05-02,23.4,33.8,27.0,15.0,30.2,0.2,22.18,,,51,1
2018-05-03,21.7,32.6,26.3,16.2,31.7,4.7,22.03,,,63,2
2018-05-04,20.6,30.5,25.6,14.2,30.6,0.0,21.28,,,3,0
2018-05-05,21.4,31.4,26.1,12.6,27.4,0.5,21.08,,,51,1
2018-05-06,21.2,32.8,26.6,12.4,29.2,0.0,24.53,,,3,0
2018-05-07,21.7,32.2,26.6,13.5,28.4,0.3,21.04,,,51,1
2018-05-08,21.6,31.5,25.3,15.3,36.0,1.8,18.27,,,55,1
2018-05-09,20.8,30.3,24.7,12.1,30.2,7.0,18.65,,,63,2
2018-05-10,21.8,31.6,25.2,17.1,34.2,6.0,20.23,,,63,2
2018-05-11,21.2,31.1,24.2,12.8,36.4,11.7,19.3,,,65,2
2018-05-12,20.5,30.0,24.9,11.0,25.2,1.3,19.48,,,55,1
2018-05-13,20.5,31.6,25.3,11.1,25.9,1.2,22.94,,,53,1
2018-05-14,20.9,29.9,24.7,11.6,27.7,14.0,18.18,,,63,2
2018-05-15,21.2,29.7,24.6,9.1,20.9,1.7,17.36,,,53,1
2018-05-16,21.3,30.9,25.0,9.9,30.2,0.1,20.87,,,51,1
2018-05-17,21.0,31.4,26.1,12.0,24.1,0.0,22.64,,,3,0
2018-05-18,21.2,29.8,24.7,11.0,24.8,9.0,19.79,,,63,2
2018-05-19,20.5,31.3,24.6,11.0,29.5,1.2,22.42,,,53,1
2018-05-20,20.4,31.4,24.8,11.5,28.4,3.4,22.71,,,61,2
2018-05-21,20.1,30.8,24.4,10.5,28.4,12.5,21.1,,,63,2
2018-05-22,20.7,29.8,24.5,13.1,27.7,5.9,19.7,,,63,2
2018-05-23,20.2,30.1,24.2,14.4,28.8,13.2,19.58,,,63,2
2018-05-24,20.4,29.5,24.7,12.9,33.8,1.2,20.96,,,53,1
2018-05-25,20.3,29.6,23.7,16.2,38.5,23.7,16.37,,,65,2
2018-05-26,20.2,27.8,23.6,10.3,33.5,13.0,12.31,,,65,2
2018-05-27,20.7,29.9,24.9,12.3,31.0,4.1,19.3,,,63,2
2018-05-28,21.2,29.4,24.3,12.5,32.4,14.6,20.98,,,63,2
2018-05-29,20.9,29.2,24.6,17.1,34.9,2.4,22.8,,,61,2
2018-05-30,21.5,29.1,24.2,17.4,31.0,8.5,18.78,,,63,2
