date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,windspeed_10m_max,windgusts_10m_max,shortwave_radiation_sum,precipitation_sum,WeatherSimple
2022-11-16,19.232834,24.930079,21.230953,18.98349999999998,34.83900000000002,14.668250000000025,8.281500000000005,2
2022-11-17,19.360346,24.377901,21.169691,18.59250000000001,34.06599999999999,12.132099999999987,9.527000000000001,2
2022-11-18,19.360346,24.377901,21.169691,18.608000000000008,34.01799999999999,12.100349999999985,8.626,2
2022-11-19,19.360346,24.410221,21.226452,18.557000000000013,33.31199999999997,12.01869999999999,8.165500000000002,2
2022-11-20,19.222984,25.63062,21.42564,14.661000000000024,27.34249999999996,13.216350000000032,11.647500000000026,2
2022-11-21,19.222984,25.63062,21.42564,14.785500000000027,27.54549999999996,13.229500000000032,11.33600000000002,2
2022-11-22,18.324673,25.73489,21.349442,15.724000000000007,30.61149999999995,14.10915,3.6325000000000034,2
2022-11-23,18.145239,26.105581,21.39213,18.33350000000001,34.778999999999954,15.671250000000011,4.300499999999999,1
2022-11-24,18.145239,26.105581,21.39213,18.81400000000001,35.54849999999994,15.71000000000001,2.9835,1
2022-11-25,18.429169,26.006706,21.39213,18.246500000000005,34.493999999999936,15.338700000000008,3.2475000000000023,1
2022-11-26,18.097874,25.142056,21.106482,17.40599999999999,36.332500000000024,14.146950000000006,2.319999999999998,1
2022-11-27,18.49729,23.795795,20.72153,21.04599999999999,38.95949999999995,10.48365000000001,3.0475000000000017,1
2022-11-28,18.49729,23.795795,20.72153,20.91599999999999,38.343999999999944,10.477150000000009,3.069500000000001,1
2022-11-29,18.539957,24.344002,21.012535,21.312499999999986,38.81399999999999,11.207299999999986,2.542500000000003,1
2022-11-30,18.83881,24.836348,21.101198,20.818499999999982,38.212000000000025,13.215350000000003,4.243999999999999,1
2022-12-01,18.83881,24.836348,21.101198,20.726999999999986,38.483500000000014,13.18125,4.111000000000001,1
2022-12-02,18.631607,25.357023,21.241983,18.375999999999987,34.69099999999993,13.761350000000016,2.226500000000001,1
2022-12-03,18.295359,25.453869,21.241983,14.83499999999999,30.455499999999944,14.14775,3.2120000000000006,1
2022-12-04,18.27143,25.342237,21.27574,15.27849999999999,30.566999999999975,13.95390000000001,1.5560000000000003,1
2022-12-05,18.27143,25.342237,21.27574,15.559999999999992,30.475999999999978,13.97635000000001,1.5664999999999998,1
2022-12-06,18.235155,25.625011,21.340696,14.112499999999985,28.406999999999943,14.483550000000013,1.8600000000000005,1
2022-12-07,18.043938,26.20995,21.340696,14.936999999999998,29.142999999999994,15.844249999999997,3.451,1
2022-12-08,18.043938,26.20995,21.340696,15.346499999999999,29.811500000000006,15.894499999999999,3.404,1
2022-12-09,18.168379,26.054882,21.296974,17.768499999999978,33.87949999999998,15.683849999999989,2.948500000000002,1
2022-12-10,17.847765,25.687626,21.031536,15.33599999999997,29.866000000000007,15.35295000000001,1.9935000000000007,1
2022-12-11,17.847765,25.687626,21.031536,15.329499999999971,29.945500000000006,15.35045000000001,1.9770000000000008,1
2022-12-12,17.65619,25.39569,20.764591,18.437499999999986,35.56399999999999,15.228600000000013,1.2529999999999994,1
2022-12-13,17.515495,25.327375,20.750002,17.917999999999978,34.98749999999996,15.239899999999984,0.5865000000000002,1
2022-12-14,17.515495,25.0434,20.468517,16.896999999999963,35.27849999999993,14.529799999999975,1.2980000000000016,1
2022-12-15,17.515495,25.0434,20.468517,16.74049999999996,34.86999999999993,14.518049999999976,1.2855000000000016,1
2022-12-16,16.469595,25.012281,20.146923,16.069999999999983,33.32549999999997,17.996549999999967,0.6499999999999999,0
2022-12-17,16.008284,25.094116,19.939442,16.60499999999999,32.290499999999966,19.879499999999958,0.06400000000000002,0
2022-12-18,16.008284,25.094116,19.939442,16.593999999999987,32.226999999999954,19.860699999999955,0.054500000000000014,0
2022-12-19,14.602588,24.885153,19.286137,14.883000000000003,27.380999999999943,19.84329999999997,0.083,0
2022-12-20,14.599105,25.122969,19.238167,14.729500000000005,27.647499999999958,19.943949999999962,0.031,0
2022-12-21,14.599105,25.122969,19.238167,14.375500000000011,26.267999999999965,19.929999999999964,0.031,0
2022-12-22,14.056797,25.424885,19.303267,13.207000000000008,24.443999999999996,20.679400000000033,0.0045,0
2022-12-23,14.041895,25.875807,19.419199,12.924500000000002,23.770000000000024,20.638900000000024,0.0575,0
2022-12-24,14.040304,26.813662,19.701681,12.696500000000022,23.89450000000001,20.720100000000023,0.005,0
2022-12-25,14.040304,26.813662,19.701681,12.70000000000002,23.965000000000014,20.692500000000024,0.005,0
2022-12-26,14.626816,27.060406,20.01369,13.494000000000023,25.251000000000026,19.832000000000008,0.045,0
2022-12-27,15.188556,26.30026,19.90963,14.129500000000007,27.574499999999986,20.125199999999992,0.018500000000000003,0
2022-12-28,15.188556,26.30026,19.90963,14.900000000000007,27.856999999999992,20.03375,0.024499999999999997,0
2022-12-29,16.018942,26.11539,20.35817,17.048999999999975,30.86799999999997,18.817399999999992,0.11650000000000003,0
2022-12-30,16.570763,26.111814,20.524103,18.491499999999984,33.797999999999945,18.805900000000005,0.5609999999999996,0
2022-12-31,16.570763,26.111814,20.524103,19.472999999999985,36.08349999999995,18.805800000000005,0.6234999999999996,0
2023-01-01,15.640749,25.599545,20.022245,17.554499999999976,35.764,18.070400000000028,1.5645000000000007,0
2023-01-02,15.640749,25.599545,20.022245,17.75049999999998,36.406000000000006,18.216450000000023,1.5645000000000007,0
2023-01-03,17.720184,26.057251,21.062977,18.951000000000025,36.86800000000003,15.250999999999994,2.7265000000000015,1
2023-01-04,18.148272,25.37256,20.970833,18.94650000000002,37.310500000000005,13.16885000000001,1.9984999999999982,1
2023-01-05,18.148272,25.37256,20.970833,18.81950000000002,36.91399999999999,13.16885000000001,1.9924999999999984,0
2023-01-06,18.809649,25.384212,20.983002,16.750999999999998,32.89799999999996,11.904999999999996,11.843999999999987,2
2023-01-07,18.74991,25.412676,21.174389,16.893500000000007,32.83699999999994,12.540549999999987,3.890999999999995,0
2023-01-08,18.74991,25.412676,21.174389,16.260500000000008,31.668999999999947,12.60649999999999,3.8899999999999952,2
2023-01-09,18.361801,25.538357,21.163473,17.745000000000015,34.49549999999995,13.346500000000008,3.6389999999999993,0
2023-01-10,17.910963,25.538357,21.125769,18.07850000000001,34.67549999999991,13.505300000000018,2.773,0
2023-01-11,17.58863,25.525219,20.919922,18.828000000000007,36.81449999999991,14.583649999999993,4.3005,0
2023-01-12,17.58863,25.525219,20.919922,18.933000000000003,36.843999999999916,14.625899999999994,4.301000000000001,0
2023-01-13,16.864904,26.61037,20.90439,19.94049999999997,38.99799999999994,18.191650000000003,0.27200000000000013,0
2023-01-14,16.592106,26.61037,20.755249,19.980999999999966,38.73049999999998,18.93625000000004,0.10850000000000003,0
2023-01-15,16.592106,26.61037,20.755249,19.69949999999997,38.153499999999966,18.954800000000034,0.08049999999999997,0
2023-01-16,16.588686,26.734737,20.883394,17.607,33.78249999999992,18.773900000000005,0.48550000000000004,0
2023-01-17,15.636514,26.76496,20.579332,17.081000000000003,33.07749999999997,19.1297,0.04049999999999999,0
2023-01-18,15.636514,26.76496,20.579332,17.040500000000005,33.055499999999974,19.179649999999995,0.03749999999999999,0
2023-01-19,15.636514,26.76496,20.579332,16.4825,32.43649999999998,19.196749999999998,0.03749999999999999,0
2023-01-20,15.795318,27.735336,21.041904,15.568000000000008,28.53200000000001,21.67465000000002,0.003,0
2023-01-21,17.06822,27.76075,21.795603,14.992000000000003,28.751500000000014,20.535150000000016,0.0375,0
2023-01-22,17.06822,27.76075,21.795603,15.322000000000003,29.789000000000023,20.607650000000017,0.037,0
2023-01-23,17.263197,27.731977,21.525154,16.032499999999995,30.708000000000013,21.16840000000003,0.15149999999999997,0
2023-01-24,15.908875,27.700998,20.993227,15.743999999999987,28.771999999999984,22.160600000000034,0.0,0
2023-01-25,15.908875,27.700998,20.993227,15.53499999999999,28.679999999999986,22.050250000000027,0.0,0
2023-01-26,15.198066,27.65648,20.843426,15.756000000000002,29.838500000000025,22.345399999999998,0.0,0
2023-01-27,15.6283045,27.632315,20.904438,15.775000000000013,29.638999999999978,22.01490000000003,0.003,0
2023-01-28,15.6283045,27.632315,20.904438,16.30050000000001,30.054499999999972,22.04760000000003,0.003,0
2023-01-29,16.182865,27.813883,21.39966,16.74350000000001,32.32699999999999,21.811650000000032,0.008,0
2023-01-30,16.207237,27.813883,21.44466,16.813000000000013,33.197,21.657000000000018,0.018999999999999996,0
2023-01-31,15.878263,27.844942,21.449629,16.957500000000003,33.39450000000003,22.610849999999964,0.0155,0
2023-02-01,15.878263,27.844942,21.449629,17.1105,33.839000000000034,22.67789999999996,0.0155,0
2023-02-02,15.663833,27.71036,21.151545,17.831499999999977,36.13699999999998,22.535399999999996,0.003,0
2023-02-03,15.511034,27.711138,21.048365,17.39499999999998,33.27949999999997,22.343799999999998,0.003,0
2023-02-04,15.511034,27.711138,21.048365,17.44899999999999,32.88299999999997,22.34955,0.003,0
2023-02-05,14.874075,28.004122,21.108124,17.767,33.08850000000001,23.012549999999983,0.0,0
2023-02-06,14.753152,28.029947,21.005623,18.21549999999999,32.72050000000002,23.20304999999998,0.0,0
2023-02-07,14.78852,28.018473,20.749233,19.371999999999968,38.41199999999999,23.81289999999998,0.0,0
2023-02-08,14.78852,28.018473,20.749233,19.51799999999997,38.829499999999946,23.85849999999999,0.0,0
2023-02-09,14.356249,27.943205,20.630909,18.640499999999953,38.054,24.16019999999999,0.0,0
2023-02-10,14.0883465,28.110657,20.616676,16.773999999999972,34.80099999999998,24.364399999999996,0.0,0
2023-02-11,14.0883465,28.110657,20.616676,16.706499999999977,32.65349999999998,24.456299999999985,0.0,0
2023-02-12,13.956852,28.64986,20.658787,16.92549999999998,31.57950000000005,24.977399999999992,0.039,0
2023-02-13,14.146413,29.018536,20.943615,16.094499999999996,29.80500000000002,24.96335000000001,0.0015,0
2023-02-14,14.146413,29.018536,20.943615,16.092499999999998,29.51000000000001,24.96135000000001,0.0015,0
2023-02-15,16.176321,29.461714,21.982777,17.050999999999988,31.615500000000015,23.735800000000005,0.006,0
2023-02-16,16.514153,29.461714,21.982777,17.716000000000005,32.91200000000004,23.15549999999999,0.026000000000000002,0
2023-02-17,16.573603,29.253456,21.839874,17.83650000000001,32.84800000000004,23.010099999999987,0.0725,0
2023-02-18,16.573603,29.253456,21.839874,17.922000000000022,32.79600000000004,23.02699999999999,0.19749999999999993,0
2023-02-19,16.573603,28.706833,21.59403,17.146500000000014,32.72000000000001,22.665649999999978,0.6385000000000004,0
2023-02-20,16.573603,25.812256,21.062563,17.787000000000017,35.049999999999926,16.173649999999995,4.5485,1
2023-02-21,16.573603,25.812256,21.062563,17.876000000000005,35.12999999999995,16.173649999999995,4.531499999999999,1
2023-02-22,16.589743,27.887892,21.46455,16.88299999999999,33.12599999999996,21.979099999999995,0.33500000000000013,0
2023-02-23,16.516342,29.587101,22.588894,17.342500000000012,32.6425,23.763600000000007,0.05549999999999999,0
2023-02-24,16.516342,29.587101,22.588894,17.194500000000012,31.686500000000024,23.762750000000004,0.01,0
2023-02-25,16.490675,30.888279,23.443514,16.496500000000005,31.85950000000003,24.819900000000047,0.0075,0
2023-02-26,16.735394,31.424505,23.781317,15.327500000000004,31.594500000000036,24.869049999999994,0.0275,0
2023-02-27,16.764153,31.52481,24.009975,15.439500000000004,32.8905,24.898199999999992,0.09899999999999999,0
2023-02-28,16.764153,31.52481,24.009975,16.311000000000007,34.774500000000025,25.432499999999994,0.09899999999999999,0
2023-03-01,16.620056,31.473127,23.976315,16.829500000000014,35.15100000000003,25.679400000000008,0.0085,0
2023-03-02,16.687252,31.473127,24.004194,17.202000000000012,36.251500000000036,25.785600000000002,0.0165,0
2023-03-03,16.687252,31.473127,24.004194,17.59150000000001,36.24850000000005,25.904150000000005,0.0165,0
2023-03-04,16.437191,31.18197,24.032257,17.537500000000012,36.768500000000046,25.888300000000008,0.009000000000000001,0
2023-03-05,16.232397,31.279806,24.180605,16.900500000000026,34.92050000000003,26.009900000000027,0.0,0
2023-03-06,17.129038,31.264114,24.285912,18.96099999999999,35.26150000000005,26.02855000000001,0.0,0
2023-03-07,17.129038,31.264114,24.285912,18.977499999999992,35.207000000000036,26.129550000000005,0.0,0
2023-03-08,17.419388,31.580528,24.424524,18.800000000000015,35.59700000000001,26.125749999999954,0.0,0
2023-03-09,17.431973,31.676365,24.516804,18.955500000000015,36.61399999999999,26.037349999999947,0.0,0
2023-03-10,17.431973,31.676365,24.516804,19.833500000000033,37.07149999999997,25.976699999999955,0.0,0
2023-03-11,17.807472,31.812376,24.595743,19.562999999999995,36.37849999999997,25.624649999999978,0.14850000000000002,0
2023-03-12,17.2733,31.901768,24.595743,18.78849999999998,35.38899999999999,25.894599999999965,0.0,0
2023-03-13,17.2733,31.901768,24.595743,18.49549999999998,35.10899999999998,26.076799999999963,0.0,0
2023-03-14,17.25723,31.928875,24.625238,18.436499999999977,34.83549999999996,26.23499999999995,0.0,0
2023-03-15,17.57487,31.928875,24.87987,18.229999999999983,34.956,26.107749999999967,0.015,0
2023-03-16,17.65744,32.095844,24.769863,17.84849999999998,34.56749999999999,26.162599999999966,0.10949999999999999,0
2023-03-17,17.65744,32.095844,24.769863,17.508999999999975,34.66249999999998,26.162699999999973,0.10949999999999999,0
2023-03-18,17.758993,32.334297,24.909561,17.5205,35.85650000000004,26.22239999999999,0.144,0
2023-03-19,17.71317,33.286655,25.531637,18.075000000000024,36.28400000000011,26.273650000000035,0.10949999999999999,0
2023-03-20,17.71317,33.286655,25.531637,17.75250000000002,35.45350000000009,26.51000000000002,0.10949999999999999,0
2023-03-21,19.024982,33.31557,25.8404,17.876500000000025,33.85600000000003,26.202549999999952,0.25200000000000006,0
2023-03-22,18.990435,33.5822,26.135649,18.038500000000035,35.59300000000002,26.55434999999999,0.08049999999999999,0
2023-03-23,18.990435,33.5822,26.135649,18.065500000000032,35.91800000000001,26.551799999999993,0.04299999999999999,0
2023-03-24,19.103655,33.5822,26.135649,18.641000000000023,37.69099999999996,26.632249999999996,0.027999999999999997,0
2023-03-25,19.378414,34.036003,26.518644,19.143500000000014,39.01299999999998,25.775100000000002,0.0005,0
2023-03-26,19.327065,34.102898,26.633495,18.910499999999992,39.03849999999998,25.938200000000023,0.0,0
2023-03-27,19.327065,34.102898,26.633495,18.451999999999984,38.57799999999995,25.973750000000024,0.0,0
2023-03-28,19.590025,34.151188,26.633495,18.936999999999994,39.171500000000016,24.863900000000054,0.0,0
2023-03-29,19.861727,34.151188,26.993597,18.439499999999985,39.11499999999998,25.164249999999985,0.0,0
2023-03-30,19.861727,34.151188,26.993597,18.216999999999988,38.96849999999999,25.182099999999977,0.0,0
2023-03-31,20.75136,34.28172,27.400948,18.341499999999964,38.01450000000005,23.507749999999998,0.0030000000000000005,0
2023-04-01,20.664213,34.28172,27.32265,18.19449999999998,38.21450000000005,24.281549999999985,0.0005,0
2023-04-02,20.664213,34.28172,27.32265,18.434999999999977,38.557000000000045,24.28289999999999,0.0005,0
2023-04-03,20.805544,34.142582,27.280005,19.174499999999963,39.141000000000076,23.02554999999997,0.005,0
2023-04-04,20.851587,33.962112,27.280005,18.741999999999983,38.34700000000008,23.577449999999967,0.005,0
2023-04-05,20.806124,34.093967,27.280005,18.792499999999976,38.75650000000006,23.353649999999963,0.006499999999999999,0
2023-04-06,20.806124,34.093967,27.280005,18.790999999999976,38.41550000000005,23.42269999999996,0.013500000000000002,0
2023-04-07,20.214426,34.093967,27.25069,18.147499999999965,37.03050000000002,24.948249999999963,0.0015000000000000002,0
2023-04-08,20.284899,33.66094,26.749289,17.448999999999973,34.797500000000035,23.479549999999985,0.021499999999999995,0
2023-04-09,20.284899,33.66094,26.749289,17.377499999999976,34.88350000000003,23.47614999999999,0.018999999999999996,0
2023-04-10,20.297855,33.59337,26.177708,17.355500000000006,36.38900000000004,23.900699999999983,0.5499999999999998,0
2023-04-11,20.279697,33.673847,26.26378,17.231500000000008,36.14150000000001,23.96214999999998,0.024999999999999994,0
2023-04-12,20.500784,33.23822,26.388733,16.732500000000027,33.77350000000004,23.119449999999997,0.036500000000000005,0
2023-04-13,20.500784,33.23822,26.388733,16.73000000000003,33.51500000000005,23.077800000000007,0.0335,0
2023-04-14,20.447521,31.865574,25.127634,15.502500000000008,33.349000000000004,22.18830000000001,3.743999999999998,1
2023-04-15,19.948027,31.865574,25.127634,15.22600000000001,33.01700000000001,23.541800000000002,1.3809999999999991,0
2023-04-16,19.948027,31.865574,25.127634,14.741500000000013,32.414000000000016,23.5838,1.0595,0
2023-04-17,20.467653,32.730606,26.035448,14.563500000000003,31.213500000000014,23.6222,0.4839999999999998,0
2023-04-18,20.887314,32.730606,26.035448,14.632000000000007,31.476999999999975,23.780549999999995,1.0294999999999985,0
2023-04-19,20.887314,32.730606,26.035448,13.97749999999999,29.82849999999998,23.804249999999993,0.9629999999999989,0
2023-04-20,20.887314,32.24847,25.741888,14.530999999999995,31.177999999999997,22.916700000000006,1.8955000000000017,0
2023-04-21,20.887314,31.911171,25.741888,14.110999999999992,31.0935,22.469150000000013,1.588000000000001,1
2023-04-22,20.890026,31.911171,25.741888,14.076499999999985,31.66650000000002,22.458250000000017,1.5185,1
2023-04-23,20.890026,31.911171,25.741888,13.748499999999988,28.69299999999998,22.41205000000002,1.4285000000000003,2
2023-04-24,21.028116,31.832188,25.655981,13.964499999999996,28.826999999999998,21.916400000000024,1.7010000000000018,2
2023-04-25,21.028116,32.33019,26.074358,13.355999999999996,27.50349999999997,23.327050000000003,0.6089999999999995,0
2023-04-26,21.028116,32.33019,26.074358,13.142999999999995,27.291999999999966,23.431300000000007,0.4999999999999997,0
2023-04-27,21.028116,32.33019,26.114277,12.761500000000002,27.38699999999996,23.416050000000006,0.39050000000000007,0
2023-04-28,21.028116,32.33019,26.144136,12.890500000000005,27.71099999999996,23.409650000000003,0.3885,0
2023-04-29,21.028116,32.33019,26.144136,13.133500000000009,27.908999999999956,23.373250000000006,0.35000000000000014,0
2023-04-30,20.98892,32.244965,26.158175,12.612999999999998,27.68449999999996,22.29985000000001,0.4600000000000001,1
2023-05-01,20.98892,32.244965,26.15103,12.749999999999998,27.735499999999956,22.269000000000016,0.46300000000000013,1
2023-05-02,21.205706,32.244965,26.358778,14.302000000000026,28.746499999999966,22.165750000000013,0.4180000000000001,1
2023-05-03,21.205706,32.244965,26.358778,14.453500000000027,28.70099999999997,22.17530000000001,0.5060000000000001,1
2023-05-04,21.199944,32.232796,26.39227,14.434000000000019,28.732499999999963,22.197200000000013,0.43050000000000027,1
2023-05-05,21.09958,32.612915,26.764185,14.184500000000014,28.878999999999937,23.411550000000016,0.06000000000000002,0
2023-05-06,21.09958,32.612915,26.764185,14.551000000000005,29.211499999999948,23.452450000000013,0.06000000000000002,0
2023-05-07,21.272354,31.876678,26.385864,15.131499999999996,29.55849999999999,21.627900000000007,0.5745000000000002,1
2023-05-08,21.307663,31.876678,26.237202,14.67699999999998,29.099499999999985,21.33895000000002,1.6084999999999994,1
2023-05-09,21.192547,31.876678,26.222397,14.416999999999987,29.469999999999995,21.440200000000026,0.7974999999999995,1
2023-05-10,21.192547,31.876678,26.222397,14.076999999999988,29.097499999999997,21.588900000000027,0.8379999999999996,1
2023-05-11,21.192547,31.82784,26.09991,13.783999999999983,28.77449999999999,21.27615000000002,1.0714999999999997,1
2023-05-12,21.098867,30.81145,25.320953,14.447499999999996,30.07799999999996,21.38439999999998,4.7780000000000005,1
2023-05-13,21.098867,30.81145,25.320953,14.663499999999994,30.381499999999956,21.47684999999998,4.526500000000001,1
2023-05-14,20.853071,30.81145,25.346123,16.5915,33.44349999999993,21.84704999999997,3.226500000000003,2
2023-05-15,20.853071,29.384691,24.170143,13.912499999999996,30.093999999999973,20.22665,9.033999999999997,2
2023-05-16,20.853071,29.384691,24.170143,13.9675,30.461499999999972,20.26635,9.738,2
2023-05-17,20.818506,29.734632,24.48506,14.241999999999992,29.99399999999998,20.447799999999972,4.852999999999996,2
2023-05-18,20.818506,29.734632,24.620079,14.723999999999995,30.133499999999977,20.41169999999997,3.6099999999999968,2
2023-05-19,20.7973,29.104164,24.091543,15.579500000000012,34.0205,19.898949999999996,8.160499999999999,2
2023-05-20,20.7973,29.104164,24.091543,16.259000000000018,35.50700000000003,19.898949999999996,8.177499999999998,2
2023-05-21,20.626072,29.113462,24.057587,16.393500000000028,35.76250000000004,20.08325,7.6099999999999985,2
2023-05-22,20.635235,29.154337,24.369646,15.961000000000015,34.718999999999966,21.179049999999982,5.301000000000003,2
2023-05-23,20.635235,29.154337,24.369646,16.052500000000023,34.96699999999996,21.175349999999984,4.980500000000003,2
2023-05-24,20.635235,29.51019,24.454428,16.633000000000024,35.93050000000001,20.750149999999984,3.5115000000000016,2
2023-05-25,20.613699,29.254192,24.305326,17.303500000000028,36.62400000000002,21.049649999999982,5.227500000000007,1
2023-05-26,20.613699,29.254192,24.305326,17.11400000000003,36.3415,21.04724999999998,5.126500000000005,1
2023-05-27,20.408934,29.526001,24.303158,16.898500000000023,37.32750000000001,21.275949999999998,4.411000000000004,2
2023-05-28,20.408934,30.043205,24.326334,16.73700000000002,37.241500000000016,20.485400000000023,7.589000000000002,2
2023-05-29,20.446726,30.043205,24.559748,16.149500000000007,35.687999999999995,21.625500000000006,3.6135000000000024,2
2023-05-30,20.446726,30.043205,24.559748,16.184000000000008,35.68799999999998,21.7132,3.6705000000000023,2
2023-05-31,20.389755,30.292532,24.6913,15.612500000000006,35.55200000000001,21.57650000000002,3.715000000000003,2
2023-06-01,20.360344,30.057505,24.400816,15.650500000000006,34.053000000000004,21.069100000000002,8.4365,2
2023-06-02,20.360344,30.057505,24.400816,15.252500000000014,33.514500000000005,21.05085,7.927,2
2023-06-03,20.360344,28.020708,23.476616,16.496000000000006,36.8335,17.771199999999997,8.420999999999992,2
2023-06-04,20.265217,27.66837,23.45031,18.309499999999982,38.23349999999999,17.2177,4.910999999999994,2
2023-06-05,20.17209,27.66837,23.45031,18.40799999999998,36.496,17.413549999999994,5.213999999999993,2
2023-06-06,20.17209,27.66837,23.45031,18.87649999999998,37.19200000000005,17.516899999999993,5.337499999999992,2
2023-06-07,20.096119,28.142939,23.599045,18.949499999999972,37.42600000000006,19.31475,6.033999999999993,2
2023-06-08,19.933449,28.129438,23.633373,20.725999999999996,39.40500000000005,20.07024999999999,3.247,1
2023-06-09,19.933449,28.129438,23.633373,22.446999999999992,42.54750000000001,19.90909999999999,2.8540000000000005,1
2023-06-10,19.933449,28.129438,23.55212,23.89899999999999,44.750499999999995,19.87879999999999,1.7640000000000007,1
2023-06-11,19.988514,27.567,23.326366,27.16099999999996,52.44950000000003,17.709799999999984,2.8420000000000014,1
2023-06-12,19.988514,27.567,23.326366,27.779999999999955,54.09600000000004,17.72644999999998,2.8145000000000016,1
2023-06-13,19.956553,26.955544,22.878077,27.264499999999977,56.59350000000001,16.595149999999993,4.659500000000007,2
2023-06-14,19.93618,26.955544,22.878077,27.315999999999978,54.23100000000002,17.08305,4.293000000000003,1
2023-06-15,19.887224,27.240658,23.125332,27.70099999999996,55.09550000000003,18.566199999999995,3.073000000000001,1
2023-06-16,19.887224,27.240658,23.125332,27.801499999999965,55.435500000000026,18.572649999999992,3.029500000000001,1
2023-06-17,19.887224,27.43318,23.268196,28.438999999999947,54.250000000000064,18.903450000000003,2.1495000000000037,1
2023-06-18,19.801722,27.494255,23.37118,27.24049999999996,51.24550000000002,19.044499999999985,3.4079999999999995,1
2023-06-19,19.801722,27.494255,23.37118,26.726999999999958,49.998500000000014,18.99889999999998,3.445,1
2023-06-20,19.801722,28.634102,23.658937,25.016000000000005,48.205999999999946,19.35664999999998,2.0535000000000023,1
2023-06-21,19.801722,28.820011,23.674683,22.490000000000023,45.48699999999995,19.153399999999973,4.2105,1
2023-06-22,19.801722,28.820011,23.674683,20.907000000000018,43.47900000000001,19.008199999999977,4.4559999999999995,1
2023-06-23,19.801722,28.859581,23.674683,19.09800000000001,40.81450000000005,19.244749999999982,5.481999999999997,1
2023-06-24,19.801722,28.859581,23.743717,18.438000000000024,40.00900000000007,19.37044999999998,5.582499999999999,1
2023-06-25,19.801722,28.71299,23.688795,17.177000000000014,35.85050000000002,18.77709999999997,3.9295000000000018,2
2023-06-26,19.801722,28.71299,23.688795,15.309500000000009,31.521499999999996,18.766149999999968,4.567000000000004,2
2023-06-27,19.75484,27.761814,23.688795,17.32799999999999,37.012999999999984,18.526000000000007,3.9330000000000003,2
2023-06-28,19.757042,28.459106,23.759155,13.961500000000001,31.233500000000003,19.459400000000002,3.791500000000002,2
2023-06-29,19.757042,28.459106,23.759155,13.791500000000003,31.178500000000007,19.514400000000002,3.837000000000002,2
2023-06-30,20.056707,28.581066,23.784136,13.965500000000002,31.705999999999985,18.876850000000005,4.684499999999994,2
2023-07-01,20.056707,28.608953,23.784136,14.241999999999997,32.28949999999998,18.7731,4.012999999999995,2
2023-07-02,20.056707,28.608953,23.784136,14.244999999999996,32.367999999999974,18.741399999999995,3.6664999999999965,2
2023-07-03,19.92112,28.542116,23.443264,14.820500000000015,30.902500000000035,18.517699999999987,4.878999999999996,2
2023-07-04,19.92112,28.38824,23.443264,14.719000000000008,31.31750000000004,18.812349999999984,4.830499999999996,2
2023-07-05,19.869873,28.38824,23.37986,14.924000000000014,31.28400000000006,18.83764999999999,4.906999999999999,2
2023-07-06,19.869873,28.38824,23.37986,14.779500000000015,29.68100000000005,19.022699999999997,5.178,2
2023-07-07,19.849287,27.518448,22.803043,22.382,49.17249999999996,18.215249999999994,6.39,1
2023-07-08,19.82494,27.518448,22.803043,22.41,49.170499999999954,18.231999999999992,6.307499999999999,1
2023-07-09,19.82494,27.518448,22.803043,22.324000000000005,49.10999999999996,18.21784999999999,6.3074999999999966,1
2023-07-10,19.795925,26.635683,22.287487,25.99550000000002,51.0265,14.375049999999995,4.760499999999998,1
2023-07-11,19.795925,26.719503,22.287487,26.856500000000015,54.060499999999955,14.440499999999991,5.072499999999997,1
2023-07-12,19.795925,26.719503,22.287487,27.01150000000001,54.62449999999998,14.455499999999988,4.982999999999997,1
2023-07-13,19.795925,26.719503,22.287487,26.46500000000002,53.20149999999997,14.41754999999999,5.0284999999999975,1
2023-07-14,19.795925,25.336761,21.989876,24.58999999999999,51.822999999999965,12.463150000000008,6.7780000000000085,1
2023-07-15,19.795925,24.701202,21.597147,23.731499999999965,51.30499999999999,10.604449999999991,9.394500000000013,2
2023-07-16,19.795925,24.701202,21.597147,23.66549999999997,50.26350000000002,10.621649999999994,9.847000000000014,2
2023-07-17,19.795925,25.799274,21.898235,22.292500000000008,45.73849999999999,13.903100000000002,8.954000000000013,2
2023-07-18,19.795925,25.242685,21.901718,24.812499999999996,50.506000000000014,12.536050000000003,7.26950000000001,2
2023-07-19,19.795925,25.242685,21.901718,25.072499999999994,51.926,12.520550000000005,7.094500000000011,2
2023-07-20,19.667656,26.120848,22.342789,26.716500000000007,53.19000000000002,14.755150000000004,4.244,1
2023-07-21,19.724522,25.523054,22.342789,27.612499999999986,57.83200000000001,14.413050000000013,3.6275,1
2023-07-22,19.614103,25.249954,22.217138,27.755999999999993,59.123499999999986,12.543100000000004,4.089999999999998,1
2023-07-23,19.614103,25.249954,22.217138,27.468499999999995,58.759499999999974,12.545500000000004,3.990999999999998,1
2023-07-24,19.614103,27.243063,22.677214,24.661000000000016,50.210999999999984,17.58524999999997,3.8235000000000037,1
2023-07-25,19.614103,27.184164,22.746248,24.75950000000002,49.21049999999997,17.599699999999974,3.9010000000000025,1
2023-07-26,19.614103,27.184164,22.746248,25.045000000000023,49.18399999999996,17.726199999999974,3.8665000000000025,1
2023-07-27,19.560583,27.20185,22.727043,25.46400000000002,49.59949999999995,17.641599999999972,3.613,1
