time,temperature_2m_min,temperature_2m_max,temperature_2m_mean,precipitation_sum,windspeed_10m_max,windgusts_10m_max,weathercode,shortwave_radiation_sum
2023-07-20,19.667656,26.120848,22.342789,5.811822,26.893219,51.948147,55.74678,14.094341
2023-07-21,19.724522,25.523054,22.342789,6.803899,26.893219,53.9965,55.74678,13.584105
2023-07-22,19.614103,25.249954,22.217138,7.7523694,26.931273,53.9965,55.74678,13.584105
2023-07-23,19.614103,25.249954,22.217138,7.7523694,26.931273,53.9965,55.74678,13.584105
2023-07-24,19.614103,27.243063,22.677214,9.607356,24.671606,49.83255,55.000793,17.444597
2023-07-25,19.614103,27.184164,22.746248,4.673275,25.050987,50.50699,44.713314,17.444597
2023-07-26,19.614103,27.184164,22.746248,4.673275,25.050987,50.50699,44.713314,17.444597
2023-07-27,19.560583,27.20185,22.727043,2.3369722,25.396818,51.088787,52.833668,17.614206
2023-07-28,19.560583,27.20185,22.75766,1.9437618,25.396818,51.088787,52.833668,17.696842
2023-07-29,19.560583,27.20185,22.75766,1.9437618,25.396818,51.088787,52.833668,17.696842
2023-07-30,19.532772,27.180063,22.736773,1.9437618,25.516304,51.322815,52.833668,17.696842
2023-07-31,19.532772,27.153961,22.736773,1.6307988,25.234835,52.172237,52.833668,18.037924
2023-08-01,19.532772,27.153961,22.736773,1.8497114,26.53828,51.55555,50.815804,18.037924
2023-08-02,19.532772,27.153961,22.736773,1.8497114,26.53828,51.55555,50.815804,18.037924
2023-08-03,19.54977,27.094028,22.715826,2.8153121,26.767931,51.37204,51.78841,17.805164
2023-08-04,19.618683,27.094028,22.723385,3.659305,27.008865,51.535915,54.2106,17.607183
2023-08-05,19.618683,27.094028,22.723385,3.659305,27.008865,51.535915,54.2106,17.607183
2023-08-06,19.64805,27.094028,22.723385,3.659305,26.930586,52.46809,54.39245,17.76635
2023-08-07,19.770926,27.129625,22.718485,3.659305,23.482634,48.975666,54.39245,17.76635
2023-08-08,19.770926,27.129625,22.758318,3.5896835,18.773985,36.94214,54.935158,17.286913
2023-08-09,19.770926,27.129625,22.758318,3.5896835,18.773985,36.94214,54.935158,17.286913
2023-08-10,19.749956,26.954268,22.485197,6.0340996,19.66769,38.858467,54.935158,16.981028
2023-08-11,19.621046,26.954268,22.485197,5.9707584,20.855665,41.708637,54.935158,16.981028
2023-08-12,19.621046,26.954268,22.485197,5.9707584,20.855665,41.708637,54.935158,16.981028
2023-08-13,19.565144,26.954268,22.436544,4.4810576,20.855665,41.287933,53.7465,16.981028
2023-08-14,19.472887,26.788504,22.510406,3.2859294,20.487894,40.876236,52.856846,16.710842
2023-08-15,19.472887,26.788504,22.510406,3.2859294,20.487894,40.876236,52.856846,16.710842
2023-08-16,19.519802,26.788504,22.468847,3.086636,20.055517,40.633125,55.669487,15.54565
2023-08-17,19.519802,26.681553,22.468847,3.2656038,19.892174,40.403687,55.669487,15.115675
2023-08-18,19.519802,26.8552,22.499369,3.7375681,20.020475,40.010834,55.669487,16.181921
2023-08-19,19.519802,26.8552,22.499369,3.7375681,20.020475,40.010834,55.669487,16.181921
2023-08-20,19.462038,26.92479,22.499369,3.8100743,14.931541,32.37561,55.13173,17.271122
2023-08-21,19.462038,26.92479,22.499369,8.079956,12.885902,25.509447,55.13173,17.271122
2023-08-22,19.462038,26.92479,22.499369,8.079956,12.885902,25.509447,55.13173,17.271122
2023-08-23,19.462038,26.957006,22.499369,8.10838,13.64028,24.655901,56.57936,17.97055
2023-08-24,19.462038,26.949253,22.571888,7.1691833,13.64028,25.255526,53.45188,17.97055
2023-08-25,19.462038,26.949253,22.571888,7.1691833,13.64028,25.255526,53.45188,17.97055
2023-08-26,19.580606,26.944098,22.571888,7.1691833,15.685299,30.772047,52.172016,17.97055
2023-08-27,19.580606,26.789867,22.472343,17.388214,16.34198,31.182854,52.172016,17.27972
2023-08-28,19.538214,26.54052,22.427887,14.4990015,18.464396,36.736176,52.927586,17.27972
2023-08-29,19.538214,26.54052,22.427887,14.4990015,18.464396,36.736176,52.927586,17.27972
2023-08-30,19.538214,26.715302,22.506405,4.4703946,18.671745,39.925858,52.11373,17.501963
2023-08-31,19.538214,26.871563,22.506405,5.2436123,17.02047,35.773045,50.568348,17.501963
2023-09-01,19.538214,26.871563,22.506405,5.2436123,17.02047,35.773045,50.568348,17.501963
2023-09-02,19.538214,26.871563,22.290852,8.916235,16.852707,36.994045,54.02901,16.679333
2023-09-03,19.519833,26.48676,22.246325,9.037136,17.169548,37.550186,54.02901,15.50715
2023-09-04,19.519833,26.564257,22.246325,9.037136,18.824999,41.795834,54.02901,15.50715
2023-09-05,19.519833,26.564257,22.246325,9.037136,18.824999,41.795834,54.02901,15.50715
2023-09-06,19.508917,26.564257,22.269825,4.744651,21.17126,43.52718,53.696484,15.50715
2023-09-07,19.508131,26.68076,22.343845,5.14788,21.61493,44.03097,53.20003,17.520592
2023-09-08,19.508131,26.68076,22.343845,5.14788,21.61493,44.03097,53.20003,17.520592
2023-09-09,19.491371,26.886312,22.55532,4.714116,22.725233,46.26599,53.20003,17.87051
2023-09-10,19.498032,26.846123,22.504599,3.7084365,22.725233,46.26599,53.603207,16.94583
2023-09-11,19.498032,26.846123,22.504599,3.7084365,22.725233,46.26599,53.603207,16.94583
2023-09-12,19.559479,26.659597,22.456768,2.9511247,23.335562,47.48937,52.93572,16.94583
2023-09-13,19.559479,27.041616,22.700775,2.8221428,23.335562,47.48937,52.93572,16.81682
2023-09-14,19.559479,27.331387,22.76077,2.8221428,20.450579,40.610847,53.81224,19.43924
2023-09-15,19.559479,27.331387,22.76077,2.8221428,20.450579,40.610847,53.81224,19.43924
2023-09-16,19.530758,27.330637,22.823812,2.8221428,18.257719,35.972218,53.81224,19.71813
2023-09-17,19.554565,27.476622,22.995003,2.8356335,15.877046,33.90651,51.5761,19.928986
2023-09-18,19.554565,27.476622,22.995003,2.8356335,15.877046,33.90651,51.5761,19.928986
2023-09-19,19.653112,27.476622,22.995003,3.6441243,15.877046,34.231533,53.451183,20.066345
2023-09-20,19.538818,27.510519,22.981539,2.5457706,17.144854,35.493153,53.309433,20.161581
2023-09-21,19.538818,27.510519,22.981539,2.5457706,17.144854,35.493153,53.309433,20.161581
2023-09-22,19.431986,27.510519,22.93268,2.5457706,19.190392,37.970028,53.598343,18.10344
2023-09-23,19.428432,27.274263,22.753195,3.2433023,19.067753,38.624214,56.84896,18.288677
2023-09-24,19.447123,27.237469,22.753195,5.6867976,16.719889,34.757866,58.054417,17.89648
2023-09-25,19.447123,27.237469,22.753195,5.6867976,16.719889,34.757866,58.054417,17.89648
2023-09-26,19.468382,27.065601,22.753195,4.6690617,16.888935,35.026993,58.65422,17.89648
2023-09-27,19.44028,26.9775,22.667364,3.6294374,18.216217,33.38348,58.21567,17.368202
2023-09-28,19.44028,26.9775,22.667364,3.6294374,18.216217,33.38348,58.21567,17.368202
2023-09-29,19.44028,27.004326,22.692614,3.4565687,16.79676,32.31971,58.144547,17.594816
2023-09-30,19.44028,27.004326,22.692614,7.282525,14.555327,30.518463,58.78068,17.144608
2023-10-01,19.44028,27.004326,22.692614,7.282525,14.555327,30.518463,58.78068,17.144608
2023-10-02,19.430656,27.09014,22.74039,6.3421316,14.555327,30.518463,56.72703,17.751701
2023-10-03,19.586388,27.09014,22.848215,5.351747,14.347217,30.518463,56.72703,18.11011
2023-10-04,19.458145,27.09014,22.6565,8.460477,14.392537,30.812395,57.586876,18.031332
2023-10-05,19.458145,27.09014,22.6565,8.460477,14.392537,30.812395,57.586876,18.031332
2023-10-06,19.4305,26.85275,22.377369,28.070076,14.26489,31.234264,58.0023,16.904224
2023-10-07,19.447477,26.85275,22.531631,11.446736,13.139034,28.678753,58.02705,17.328434
2023-10-08,19.447477,26.85275,22.531631,11.446736,13.139034,28.678753,58.02705,17.328434
2023-10-09,19.447477,26.85275,22.386253,11.511831,13.552445,29.797983,58.02705,16.888908
2023-10-10,19.447477,26.85275,22.373825,11.570554,13.272172,29.3382,58.399143,16.888908
2023-10-11,19.447477,26.468393,22.067492,15.377394,13.272172,29.3382,59.38303,16.235252
2023-10-12,19.447477,26.468393,22.067492,15.377394,13.272172,29.3382,59.38303,16.235252
2023-10-13,19.443539,26.468393,22.067492,12.939207,14.458446,30.483295,58.035183,16.235252
2023-10-14,19.34685,26.700373,22.105284,13.148816,12.734017,28.080763,58.035183,16.424292
2023-10-15,19.34685,26.700373,22.105284,13.148816,12.734017,28.080763,58.035183,16.424292
2023-10-16,19.34685,26.700373,22.378801,11.265924,12.734017,28.080763,54.751377,16.424292
2023-10-17,19.32017,26.67152,22.353212,5.0515513,13.310667,27.72418,54.951027,17.065401
2023-10-18,19.32017,26.67152,22.353212,5.0515513,13.310667,27.72418,54.951027,17.065401
2023-10-19,19.3829,26.753258,22.404871,4.7007966,13.162528,27.72418,53.801006,17.065401
2023-10-20,19.511082,26.75801,22.404871,7.7477717,13.106483,27.72418,56.66167,16.727587
2023-10-21,19.061275,26.75801,22.238132,7.7674127,13.270523,27.72418,56.66167,16.589048
2023-10-22,19.061275,26.75801,22.238132,7.7674127,13.270523,27.72418,56.66167,16.589048
2023-10-23,18.666706,26.75801,21.843431,8.425223,13.270523,28.299603,56.50817,16.844536
2023-10-24,18.256222,26.394518,21.771986,6.768545,14.846578,28.536026,54.236095,17.108297
2023-10-25,18.256222,26.394518,21.771986,6.768545,14.846578,28.536026,54.236095,17.108297
2023-10-26,18.364697,26.514807,21.821672,3.507671,14.846578,29.366787,55.11535,17.624632
2023-10-27,18.364697,26.553387,21.821672,3.118161,16.245682,32.249695,33.23101,18.285862
2023-10-28,18.364697,26.553387,21.821672,3.118161,16.245682,32.249695,33.23101,18.285862
2023-10-29,18.503569,26.488647,21.788202,3.118161,17.456486,34.086,36.368748,17.600986
2023-10-30,18.503569,26.532162,21.856445,4.111322,17.456486,34.086,45.504383,16.48354
2023-10-31,18.562702,26.146671,21.718065,4.493791,17.06214,36.695107,51.19959,15.291519
2023-11-01,18.562702,26.146671,21.718065,4.493791,17.06214,36.695107,51.19959,15.291519
2023-11-02,18.930742,26.1006,21.766459,4.3285494,17.06214,36.389847,54.485184,15.630216
2023-11-03,19.00905,26.143991,21.718946,4.561071,16.264902,30.021523,52.740055,15.316057
2023-11-04,19.00905,26.143991,21.718946,4.561071,16.264902,30.021523,52.740055,15.316057
2023-11-05,18.7742,25.975428,21.747282,6.108238,16.098513,29.613457,54.058876,13.1621685
2023-11-06,18.757885,26.107363,21.781813,3.9247062,15.948861,29.308012,51.885468,13.144125
2023-11-07,18.705952,24.851868,21.36346,3.0069675,16.09874,31.765162,47.137535,12.6957245
2023-11-08,18.705952,24.851868,21.36346,3.0069675,16.09874,31.765162,47.137535,12.6957245
2023-11-09,18.42695,24.497904,20.961044,3.3754928,16.09874,31.765162,41.34183,12.6957245
2023-11-10,17.574501,23.197256,20.002455,8.536021,15.91255,31.765162,50.909737,12.025507
2023-11-11,17.574501,23.197256,20.002455,8.536021,15.91255,31.765162,50.909737,12.025507
2023-11-12,17.574501,24.110662,20.286655,8.129595,15.91255,30.170736,50.909737,12.025507
2023-11-13,18.53998,25.416063,21.162636,11.805789,14.654031,26.164173,57.308807,12.125947
2023-11-14,18.53998,25.416063,21.162636,11.805789,14.654031,26.164173,57.308807,12.125947
2023-11-15,19.212124,25.45536,21.244581,15.71543,15.242097,27.677896,64.35643,12.130476
2023-11-16,19.232834,24.930079,21.230953,28.858507,16.96785,31.134518,64.884544,10.961704
2023-11-17,19.360346,24.377901,21.169691,38.576286,17.201458,32.2788,63.23252,10.61525
2023-11-18,19.360346,24.377901,21.169691,38.576286,17.201458,32.2788,63.23252,10.61525
2023-11-19,19.360346,24.410221,21.226452,29.53725,16.987688,31.221264,63.007244,12.010197
2023-11-20,19.222984,25.63062,21.42564,11.294485,16.987688,31.084143,59.5716,14.630609
2023-11-21,19.222984,25.63062,21.42564,11.294485,16.987688,31.084143,59.5716,14.630609
2023-11-22,18.324673,25.73489,21.349442,7.8965287,17.133072,32.23787,48.744247,15.062521
2023-11-23,18.145239,26.105581,21.39213,2.2233253,17.133072,33.458736,44.724617,15.613009
2023-11-24,18.145239,26.105581,21.39213,2.2233253,17.133072,33.458736,44.724617,15.613009
2023-11-25,18.429169,26.006706,21.39213,1.5654129,18.56759,35.895973,21.273003,15.036528
2023-11-26,18.097874,25.142056,21.106482,1.745668,19.049095,36.472157,31.437199,14.043115
2023-11-27,18.49729,23.795795,20.72153,4.2477818,19.049095,36.472157,48.322556,11.579228
2023-11-28,18.49729,23.795795,20.72153,4.2477818,19.049095,36.472157,48.322556,11.579228
2023-11-29,18.539957,24.344002,21.012535,2.7542462,18.626593,34.046432,52.163418,13.239964
2023-11-30,18.83881,24.836348,21.101198,2.7482855,18.938087,33.233574,54.86049,14.782622
2023-12-01,18.83881,24.836348,21.101198,2.7482855,18.938087,33.233574,54.86049,14.782622
2023-12-02,18.631607,25.357023,21.241983,3.205601,16.431147,29.698662,50.113617,15.000041
2023-12-03,18.295359,25.453869,21.241983,2.107633,14.313627,27.34894,48.013306,14.8680315
2023-12-04,18.27143,25.342237,21.27574,2.9254966,11.43717,27.199448,52.194103,14.731576
2023-12-05,18.27143,25.342237,21.27574,2.9254966,11.43717,27.199448,52.194103,14.731576
2023-12-06,18.235155,25.625011,21.340696,1.2420788,13.739568,27.622494,51.8435,16.224255
2023-12-07,18.043938,26.20995,21.340696,1.2420788,14.1747055,29.374462,42.05485,16.760014
2023-12-08,18.043938,26.20995,21.340696,1.2420788,14.1747055,29.374462,42.05485,16.760014
2023-12-09,18.168379,26.054882,21.296974,1.2420788,15.1511345,28.321262,48.100643,17.222155
2023-12-10,17.847765,25.687626,21.031536,1.2507979,18.062601,34.76793,33.183292,17.154873
2023-12-11,17.847765,25.687626,21.031536,1.2507979,18.062601,34.76793,33.183292,17.154873
2023-12-12,17.65619,25.39569,20.764591,0.9689971,18.207958,35.238373,33.183292,16.265821
2023-12-13,17.515495,25.327375,20.750002,1.0002767,17.492674,35.238373,34.501064,16.047014
2023-12-14,17.515495,25.0434,20.468517,1.1395472,16.787912,33.0337,25.300396,16.047014
2023-12-15,17.515495,25.0434,20.468517,1.1395472,16.787912,33.0337,25.300396,16.047014
2023-12-16,16.469595,25.012281,20.146923,0.21850742,15.025884,29.570343,9.807331,16.744
2023-12-17,16.008284,25.094116,19.939442,0.20985496,14.620007,28.449009,10.825632,18.990063
2023-12-18,16.008284,25.094116,19.939442,0.20985496,14.620007,28.449009,10.825632,18.990063
2023-12-19,14.602588,24.885153,19.286137,0.050004505,15.638689,31.308498,3.803366,20.11855
2023-12-20,14.599105,25.122969,19.238167,0.050004505,13.054958,26.062178,3.5866034,20.265749
2023-12-21,14.599105,25.122969,19.238167,0.050004505,13.054958,26.062178,3.5866034,20.265749
2023-12-22,14.056797,25.424885,19.303267,0.050004505,12.093877,22.266668,2.6935966,20.967007
2023-12-23,14.041895,25.875807,19.419199,0.050004505,12.060786,22.311155,2.4326427,20.967007
2023-12-24,14.040304,26.813662,19.701681,0.050004505,12.145446,22.988342,2.4326427,20.844654
2023-12-25,14.040304,26.813662,19.701681,0.050004505,12.145446,22.988342,2.4326427,20.844654
2023-12-26,14.626816,27.060406,20.01369,0.050004505,13.244491,23.577784,0.9794316,21.056595
2023-12-27,15.188556,26.30026,19.90963,0.09320647,14.651528,28.717587,5.9954143,20.350685
2023-12-28,15.188556,26.30026,19.90963,0.09320647,14.651528,28.717587,5.9954143,20.350685
2023-12-29,16.018942,26.11539,20.35817,0.3362494,16.787643,29.068163,5.9537654,18.755636
2023-12-30,16.570763,26.111814,20.524103,1.1369466,21.546234,39.058247,51.190296,16.830942
2023-12-31,16.570763,26.111814,20.524103,1.1369466,21.546234,39.058247,51.190296,16.830942
2024-01-01,15.640749,25.599545,20.022245,1.5255635,18.84296,36.96316,17.024832,17.300673
2024-01-02,15.640749,25.599545,20.022245,1.5255635,18.84296,36.96316,17.024832,17.300673
2024-01-03,17.720184,26.057251,21.062977,1.5255635,18.904943,36.96316,45.951954,14.502047
2024-01-04,18.148272,25.37256,20.970833,1.5255635,18.850702,36.674362,47.629402,12.617941
2024-01-05,18.148272,25.37256,20.970833,1.5255635,18.850702,36.674362,47.629402,12.617941
2024-01-06,18.809649,25.384212,20.983002,3.9827833,17.100666,33.636528,48.940838,11.7800255
2024-01-07,18.74991,25.412676,21.174389,3.444199,17.2838,33.582863,48.940838,12.566365
2024-01-08,18.74991,25.412676,21.174389,3.444199,17.2838,33.582863,48.940838,12.566365
2024-01-09,18.361801,25.538357,21.163473,0.4495447,17.2273,34.000748,39.312176,12.617268
2024-01-10,17.910963,25.538357,21.125769,0.3148207,17.467848,34.33455,16.391191,13.135529
2024-01-11,17.58863,25.525219,20.919922,0.3148207,17.467848,34.45266,18.290625,13.135529
2024-01-12,17.58863,25.525219,20.919922,0.3148207,17.467848,34.45266,18.290625,13.135529
2024-01-13,16.864904,26.61037,20.90439,0.3148207,17.960785,35.555748,15.555805,18.564398
2024-01-14,16.592106,26.61037,20.755249,0.3148207,17.667898,35.555748,16.170746,19.326532
2024-01-15,16.592106,26.61037,20.755249,0.3148207,17.667898,35.555748,16.170746,19.326532
2024-01-16,16.588686,26.734737,20.883394,0.3148207,17.16045,31.353506,8.484779,19.995298
2024-01-17,15.636514,26.76496,20.579332,0.3148207,17.16045,31.353506,12.67107,20.508509
2024-01-18,15.636514,26.76496,20.579332,0.3148207,17.16045,31.353506,12.67107,20.508509
2024-01-19,15.636514,26.76496,20.579332,0.3148207,16.16553,30.022741,13.479464,20.729626
2024-01-20,15.795318,27.735336,21.041904,0.3148207,16.118252,29.529772,4.822768,21.47137
2024-01-21,17.06822,27.76075,21.795603,0.3148207,16.118252,29.529772,4.822768,21.106445
2024-01-22,17.06822,27.76075,21.795603,0.3148207,16.118252,29.529772,4.822768,21.106445
2024-01-23,17.263197,27.731977,21.525154,0.3148207,16.523867,31.142206,4.3115873,21.9266
2024-01-24,15.908875,27.700998,20.993227,0.3148207,16.126474,30.842888,4.3115873,22.053936
2024-01-25,15.908875,27.700998,20.993227,0.3148207,16.126474,30.842888,4.3115873,22.053936
2024-01-26,15.198066,27.65648,20.843426,0.6565973,15.819916,30.454998,5.5432134,21.789534
2024-01-27,15.6283045,27.632315,20.904438,0.93227595,15.819916,30.654423,5.5432134,21.789534
2024-01-28,15.6283045,27.632315,20.904438,0.93227595,15.819916,30.654423,5.5432134,21.789534
2024-01-29,16.182865,27.813883,21.39966,0.20505051,16.153576,31.265448,5.5432134,21.554356
2024-01-30,16.207237,27.813883,21.44466,0.17494471,16.381891,32.83578,3.5819576,21.675928
2024-01-31,15.878263,27.844942,21.449629,0.17494471,17.220507,33.860615,3.5819576,22.587759
2024-02-01,15.878263,27.844942,21.449629,0.17494471,17.220507,33.860615,3.5819576,22.587759
2024-02-02,15.663833,27.71036,21.151545,0.17494471,17.216448,34.825424,3.5819576,22.587759
2024-02-03,15.511034,27.711138,21.048365,0.17494471,17.24284,34.65654,3.5819576,22.587759
2024-02-04,15.511034,27.711138,21.048365,0.17494471,17.24284,34.65654,3.5819576,22.587759
2024-02-05,14.874075,28.004122,21.108124,0.17494471,17.873169,34.78806,3.5819576,22.881384
2024-02-06,14.753152,28.029947,21.005623,0.17494471,17.873169,35.012886,3.5819576,22.881384
2024-02-07,14.78852,28.018473,20.749233,0.29419893,17.451504,36.05073,10.281158,23.290462
2024-02-08,14.78852,28.018473,20.749233,0.29419893,17.451504,36.05073,10.281158,23.290462
2024-02-09,14.356249,27.943205,20.630909,0.49998972,16.739979,36.05073,14.026094,23.290462
2024-02-10,14.0883465,28.110657,20.616676,0.2476319,16.972658,33.462128,6.6396556,23.381908
2024-02-11,14.0883465,28.110657,20.616676,0.2476319,16.972658,33.462128,6.6396556,23.381908
2024-02-12,13.956852,28.64986,20.658787,0.2476319,17.111814,33.462128,6.081843,24.072657
2024-02-13,14.146413,29.018536,20.943615,0.2476319,17.314255,31.699701,6.081843,24.125235
2024-02-14,14.146413,29.018536,20.943615,0.2476319,17.314255,31.699701,6.081843,24.125235
2024-02-15,16.176321,29.461714,21.982777,0.2476319,17.314255,31.84221,7.6045876,23.818272
2024-02-16,16.514153,29.461714,21.982777,0.2476319,17.314255,32.124847,7.6045876,23.219908
2024-02-17,16.573603,29.253456,21.839874,0.2476319,17.524221,32.642483,21.00442,22.88074
2024-02-18,16.573603,29.253456,21.839874,0.2476319,17.524221,32.642483,21.00442,22.88074
2024-02-19,16.573603,28.706833,21.59403,0.8542968,17.931574,32.642483,27.36284,22.88074
2024-02-20,16.573603,25.812256,21.062563,1.211817,18.109272,34.852272,27.36284,21.17669
2024-02-21,16.573603,25.812256,21.062563,1.211817,18.109272,34.852272,27.36284,21.17669
2024-02-22,16.589743,27.887892,21.46455,0.2175391,17.958189,34.077904,27.032354,21.647675
2024-02-23,16.516342,29.587101,22.588894,0.2175391,17.812387,33.474396,4.975995,23.494698
2024-02-24,16.516342,29.587101,22.588894,0.2175391,17.812387,33.474396,4.975995,23.494698
2024-02-25,16.490675,30.888279,23.443514,0.2175391,16.189972,32.5454,5.23864,23.42468
2024-02-26,16.735394,31.424505,23.781317,0.2175391,16.522753,32.5454,5.23864,24.399538
2024-02-27,16.764153,31.52481,24.009975,0.2175391,17.26656,34.816097,5.5465693,24.38032
2024-02-28,16.764153,31.52481,24.009975,0.2175391,17.26656,34.816097,5.5465693,24.38032
2024-02-29,16.620056,31.473127,23.976315,0.2175391,17.26656,35.016823,3.7571986,24.93389
2024-03-01,16.687252,31.473127,24.004194,0.2175391,19.330452,35.429688,3.7571986,24.738201
2024-03-02,16.687252,31.473127,24.004194,0.2175391,19.330452,35.429688,3.7571986,24.738201
2024-03-03,16.437191,31.18197,24.032257,0.2175391,18.179363,33.831497,9.535659,24.738201
2024-03-04,16.232397,31.279806,24.180605,0.29926914,16.59139,32.70881,10.8634815,24.872202
2024-03-05,17.129038,31.264114,24.285912,0.3341867,16.550154,32.834816,10.8634815,24.872202
2024-03-06,17.129038,31.264114,24.285912,0.3341867,16.550154,32.834816,10.8634815,24.872202
2024-03-07,17.419388,31.580528,24.424524,0.3303075,16.83428,32.875423,4.9189553,25.041664
2024-03-08,17.431973,31.676365,24.516804,0.3303075,18.872381,34.396782,6.186366,24.998508
2024-03-09,17.431973,31.676365,24.516804,0.3303075,18.872381,34.396782,6.186366,24.998508
2024-03-10,17.807472,31.812376,24.595743,0.27051562,18.04066,34.027157,9.097449,25.191206
2024-03-11,17.2733,31.901768,24.595743,0.27051562,17.981903,34.628796,-0.93430924,26.038689
2024-03-12,17.2733,31.901768,24.595743,0.27051562,17.981903,34.628796,-0.93430924,26.038689
2024-03-13,17.25723,31.928875,24.625238,0.2681225,18.489105,34.764843,-1.9148109,25.916342
2024-03-14,17.57487,31.928875,24.87987,0.24356873,18.23266,34.896698,-0.45813453,25.916342
2024-03-15,17.65744,32.095844,24.769863,0.32951894,17.724468,34.430485,0.20509255,25.916342
2024-03-16,17.65744,32.095844,24.769863,0.32951894,17.724468,34.430485,0.20509255,25.916342
2024-03-17,17.758993,32.334297,24.909561,0.36600283,17.724468,34.996296,0.37547958,25.700941
2024-03-18,17.71317,33.286655,25.531637,0.12396202,17.129177,33.861923,-0.2057835,25.7547
2024-03-19,17.71317,33.286655,25.531637,0.12396202,17.129177,33.861923,-0.2057835,25.7547
2024-03-20,19.024982,33.31557,25.8404,0.12396202,16.827267,33.54808,8.9494915,25.498745
2024-03-21,18.990435,33.5822,26.135649,0.12396202,16.95972,34.209267,8.714633,25.498745
2024-03-22,18.990435,33.5822,26.135649,0.12396202,16.95972,34.209267,8.714633,25.498745
2024-03-23,19.103655,33.5822,26.135649,0.12396202,18.710781,37.173687,8.714633,25.498745
2024-03-24,19.378414,34.036003,26.518644,0.12396202,19.582884,38.107273,1.4367565,24.731892
2024-03-25,19.327065,34.102898,26.633495,0.12396202,18.234524,38.107273,1.4367565,25.589947
2024-03-26,19.327065,34.102898,26.633495,0.12396202,18.234524,38.107273,1.4367565,25.589947
2024-03-27,19.590025,34.151188,26.633495,0.12396202,17.274273,36.165478,1.4367565,24.752443
2024-03-28,19.861727,34.151188,26.993597,0.40788642,16.87084,35.508255,2.2664566,24.749363
2024-03-29,19.861727,34.151188,26.993597,0.40788642,16.87084,35.508255,2.2664566,24.749363
2024-03-30,20.75136,34.28172,27.400948,0.40788642,15.861643,35.52772,2.5951428,24.644888
2024-03-31,20.664213,34.28172,27.32265,0.23062876,15.875704,35.52772,2.8751526,25.421444
2024-04-01,20.664213,34.28172,27.32265,0.23062876,15.875704,35.52772,2.8751526,25.421444
2024-04-02,20.805544,34.142582,27.280005,0.21340367,17.523914,35.381687,1.646605,23.456074
2024-04-03,20.851587,33.962112,27.280005,0.21340367,17.09086,35.500565,1.1676843,24.46841
2024-04-04,20.806124,34.093967,27.280005,0.21340367,17.390709,35.500565,8.5990505,24.46841
2024-04-05,20.806124,34.093967,27.280005,0.21340367,17.390709,35.500565,8.5990505,24.46841
2024-04-06,20.214426,34.093967,27.25069,0.21340367,17.390709,35.500565,8.950447,24.010246
2024-04-07,20.284899,33.66094,26.749289,0.35377538,17.390709,35.500565,8.950447,24.385834
2024-04-08,20.284899,33.66094,26.749289,0.35377538,17.390709,35.500565,8.950447,24.385834
2024-04-09,20.297855,33.59337,26.177708,0.35377538,17.150839,35.500565,8.950447,24.374166
2024-04-10,20.279697,33.673847,26.26378,0.07705786,16.931126,35.500565,8.773994,23.451544
2024-04-11,20.500784,33.23822,26.388733,2.4350672,16.279858,35.500565,8.773994,23.275768
2024-04-12,20.500784,33.23822,26.388733,2.4350672,16.279858,35.500565,8.773994,23.275768
2024-04-13,20.447521,31.865574,25.127634,4.503734,16.02256,34.144924,42.67747,22.184507
2024-04-14,19.948027,31.865574,25.127634,7.928576,14.483084,34.144924,42.207844,22.178083
2024-04-15,19.948027,31.865574,25.127634,7.928576,14.483084,34.144924,42.207844,22.178083
2024-04-16,20.467653,32.730606,26.035448,2.2732413,14.095026,32.819088,15.645609,22.739922
2024-04-17,20.887314,32.730606,26.035448,3.604196,13.895808,33.037594,27.921032,22.207624
2024-04-18,20.887314,32.730606,26.035448,3.604196,13.895808,33.037594,27.921032,22.207624
2024-04-19,20.887314,32.24847,25.741888,6.412258,13.895808,33.2457,36.359623,21.918472
2024-04-20,20.887314,31.911171,25.741888,6.4211707,13.409954,30.519781,43.753872,21.918472
2024-04-21,20.890026,31.911171,25.741888,6.2726717,13.650177,30.519781,42.359905,21.077755
2024-04-22,20.890026,31.911171,25.741888,6.2726717,13.650177,30.519781,42.359905,21.077755
2024-04-23,21.028116,31.832188,25.655981,9.14429,13.657901,29.08365,42.26058,21.077755
2024-04-24,21.028116,32.33019,26.074358,0.8552445,13.657901,29.08365,30.322353,22.020084
2024-04-25,21.028116,32.33019,26.074358,0.8552445,13.657901,29.08365,30.322353,22.020084
2024-04-26,21.028116,32.33019,26.114277,0.7103152,13.657901,29.08365,22.521452,22.020084
2024-04-27,21.028116,32.33019,26.144136,0.7103152,13.75076,29.359648,28.469019,22.097801
2024-04-28,21.028116,32.33019,26.144136,0.7103152,13.75076,29.359648,28.469019,22.097801
2024-04-29,20.98892,32.244965,26.158175,0.89255226,14.737413,30.68168,29.963634,21.856874
2024-04-30,20.98892,32.244965,26.15103,0.7875272,14.737413,29.94068,33.84638,21.856874
2024-05-01,21.205706,32.244965,26.358778,0.7969111,14.737413,29.613165,30.289352,22.237158
2024-05-02,21.205706,32.244965,26.358778,0.7969111,14.737413,29.613165,30.289352,22.237158
2024-05-03,21.199944,32.232796,26.39227,1.2238777,14.695063,29.556376,32.701214,22.270336
2024-05-04,21.09958,32.612915,26.764185,1.1696432,15.510336,30.837055,19.867828,22.270336
