date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,windspeed_10m_max,windgusts_10m_max,precipitation_sum,shortwave_radiation_sum,cloudcover_mean,humidity_2m_mean,weathercode,WeatherSimple
2024-12-20,18.7,27.8,22.8,12.6,33.8,0.1,13.82,,,51,1
2024-12-21,18.0,29.0,23.1,9.9,24.5,0.0,18.5,,,3,0
2024-12-22,17.8,28.1,22.8,11.5,25.9,0.0,16.26,,,3,0
2024-12-23,18.3,27.0,22.4,10.0,28.4,0.0,14.63,,,3,0
2024-12-24,17.6,27.2,22.3,11.5,27.0,0.0,15.4,,,3,0
2024-12-25,17.2,27.8,22.2,11.0,31.0,0.0,14.62,,,3,0
2024-12-26,18.4,26.2,22.1,17.5,45.0,3.6,15.47,,,55,1
2024-12-27,18.5,25.3,21.1,19.0,46.1,1.7,14.1,,,51,1
2024-12-28,17.5,26.1,21.1,15.5,36.4,0.0,19.44,,,3,0
2024-12-29,16.8,26.8,21.3,14.3,35.3,0.0,19.72,,,3,0
2024-12-30,16.7,25.7,21.2,14.4,36.4,0.0,13.01,,,3,0
2024-12-31,17.0,27.5,21.6,15.8,41.8,0.0,20.93,,,3,0
2025-01-01,15.9,26.5,20.9,14.7,40.7,0.0,20.78,,,3,0
2025-01-02,16.2,26.3,20.5,14.2,38.9,0.0,20.79,,,3,0
2025-01-03,16.3,25.8,20.2,15.9,41.0,0.0,20.59,,,3,0
2025-01-04,14.2,25.7,19.7,12.5,35.3,0.0,20.84,,,3,0
2025-01-05,14.9,26.4,20.2,11.6,28.1,0.0,20.58,,,3,0
2025-01-06,15.7,26.2,20.4,11.9,26.6,0.0,21.45,,,3,0
2025-01-07,15.3,27.3,21.3,10.2,27.4,0.0,20.99,,,3,0
2025-01-08,16.4,27.1,21.0,12.6,32.0,0.0,21.66,,,3,0
2025-01-09,14.6,25.8,19.8,16.7,41.4,0.0,20.68,,,3,0
2025-01-10,15.9,26.8,20.8,14.7,38.5,0.0,18.07,,,3,0
2025-01-11,17.7,27.7,21.7,13.7,33.1,0.0,17.72,,,3,0
2025-01-12,17.1,28.6,21.8,14.7,34.2,0.0,18.51,,,3,0
2025-01-13,19.0,28.1,22.4,14.5,39.6,0.8,17.02,,,51,1
2025-01-14,18.5,27.5,22.1,16.2,41.0,0.1,16.84,,,51,1
2025-01-15,16.8,25.5,20.4,15.7,38.9,0.2,13.36,,,51,1
2025-01-16,16.0,26.6,20.8,17.7,42.5,0.0,20.47,,,3,0
2025-01-17,16.2,26.7,20.7,14.8,39.2,0.0,21.32,,,3,0
2025-01-18,15.8,27.2,21.1,14.2,39.6,0.0,20.4,,,3,0
2025-01-19,18.2,22.9,19.9,15.6,38.9,6.0,6.71,,,61,2
2025-01-20,17.8,27.2,21.6,11.5,31.7,0.0,21.91,,,3,0
2025-01-21,15.6,27.8,20.9,11.6,33.1,0.0,22.23,,,3,0
2025-01-22,15.4,28.6,21.5,13.8,36.4,0.0,21.69,,,3,0
2025-01-23,16.6,29.6,22.4,13.0,34.9,0.0,21.71,,,3,0
2025-01-24,16.3,27.6,21.3,12.1,34.2,0.0,22.53,,,3,0
2025-01-25,14.9,29.0,21.4,13.9,34.9,0.0,22.63,,,3,0
2025-01-26,15.1,29.1,21.8,15.9,42.8,0.0,23.42,,,3,0
2025-01-27,14.9,28.2,21.3,12.0,34.9,0.0,23.21,,,3,0
2025-01-28,15.5,28.1,21.3,11.2,31.0,0.0,22.34,,,3,0
2025-01-29,15.1,29.4,21.9,12.5,35.6,0.0,22.39,,,3,0
2025-01-30,16.0,29.3,22.4,10.5,27.4,0.0,22.34,,,3,0
2025-01-31,18.4,30.4,24.2,10.9,31.0,0.0,22.5,,,3,0
